CtsUrn,Comments,VisualEvidence,FolioUrn
"urn:cts:greekLit:tlg5026.msA.hmt:1.1284","297th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022RN_0023.v1@0.55895357,0.53969571,0.21628592,0.16846473","urn:cite:hmt:msA.22r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1285","298th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022RN_0023.v1@0.14922623,0.69847856,0.61201179,0.04785615","urn:cite:hmt:msA.22r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1286","299th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022RN_0023.v1@0.15585851,0.73582296,0.61164333,0.02683264","urn:cite:hmt:msA.22r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1287","300th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022RN_0023.v1@0.20891673,0.74993084,0.49410464,0.02406639","urn:cite:hmt:msA.22r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1288","301st main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022RN_0023.v1@0.14112012,0.76237898,0.62859248,0.03015214","urn:cite:hmt:msA.22r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1289","302nd main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022RN_0023.v1@0.15880619,0.77593361,0.60243183,0.03181189","urn:cite:hmt:msA.22r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1290","303rd main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022RN_0023.v1@0.15880619,0.79087137,0.60501105,0.02710927","urn:cite:hmt:msA.22r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1331","304th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022VN_0524.v1@0.21260133,0.10705394,0.61569639,0.03651452","urn:cite:hmt:msA.22v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1332","305th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022VN_0524.v1@0.22439204,0.12254495,0.60390567,0.04370678","urn:cite:hmt:msA.22v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1333","306th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022VN_0524.v1@0.23065586,0.14301521,0.59395726,0.03153527","urn:cite:hmt:msA.22v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1334","307th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022VN_0524.v1@0.23065586,0.15408022,0.59358880,0.03485477","urn:cite:hmt:msA.22v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1335","308th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022VN_0524.v1@0.23065586,0.16403873,0.59358880,0.03540802","urn:cite:hmt:msA.22v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1336","309th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022VN_0524.v1@0.22807664,0.17510373,0.59874724,0.07994467","urn:cite:hmt:msA.22v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1337","310th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022VN_0524.v1@0.21849668,0.24757953,0.21739130,0.06362379","urn:cite:hmt:msA.22v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1338","311th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022VN_0524.v1@0.22033898,0.30373444,0.21702284,0.06528354","urn:cite:hmt:msA.22v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1339","312th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022VN_0524.v1@0.21186441,0.35822960,0.24281503,0.03457815","urn:cite:hmt:msA.22v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1340","313th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022VN_0524.v1@0.22254974,0.38644537,0.23397200,0.02904564","urn:cite:hmt:msA.22v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1341","314th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022VN_0524.v1@0.21149595,0.41106501,0.23618276,0.07247580","urn:cite:hmt:msA.22v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1342","315th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022VN_0524.v1@0.21333825,0.47607192,0.23728814,0.05449516","urn:cite:hmt:msA.22v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1343","316th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022VN_0524.v1@0.22439204,0.52392808,0.21444363,0.03817427","urn:cite:hmt:msA.22v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1344","317th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022VN_0524.v1@0.21849668,0.55656985,0.23360354,0.15878285","urn:cite:hmt:msA.22v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1345","318th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022VN_0524.v1@0.23102432,0.69820194,0.64185704,0.03291840","urn:cite:hmt:msA.22v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1346","319th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA022VN_0524.v1@0.24170965,0.71811895,0.62011791,0.03098202","urn:cite:hmt:msA.22v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1389","320th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023RN_0024.v1@0.18938836,0.09820194,0.58916728,0.03070539","urn:cite:hmt:msA.23r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1390","321st main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023RN_0024.v1@0.18938836,0.11313970,0.60169492,0.03596127","urn:cite:hmt:msA.23r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1391","322nd main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023RN_0024.v1@0.18938836,0.13637621,0.60722181,0.03706777","urn:cite:hmt:msA.23r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1392","323rd main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023RN_0024.v1@0.32645542,0.15850622,0.34598379,0.01493776","urn:cite:hmt:msA.23r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1393","324th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023RN_0024.v1@0.19380987,0.15850622,0.59911570,0.02461964","urn:cite:hmt:msA.23r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1394","325th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023RN_0024.v1@0.19380987,0.16929461,0.60169492,0.02378976","urn:cite:hmt:msA.23r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1395","326th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023RN_0024.v1@0.38430361,0.17980636,0.41120118,0.08354080","urn:cite:hmt:msA.23r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1396","327th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023RN_0024.v1@0.56890199,0.25753804,0.22770818,0.20193638","urn:cite:hmt:msA.23r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1397","328th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023RN_0024.v1@0.56890199,0.45338866,0.22770818,0.07358230","urn:cite:hmt:msA.23r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1398","329th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023RN_0024.v1@0.56300663,0.52282158,0.22881356,0.08658368","urn:cite:hmt:msA.23r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1399","330th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023RN_0024.v1@0.17207074,0.60470263,0.60685335,0.11645920","urn:cite:hmt:msA.23r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1400","331st main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023RN_0024.v1@0.17280766,0.70567082,0.60243183,0.03734440","urn:cite:hmt:msA.23r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1401","332nd main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023RN_0024.v1@0.17464996,0.72641770,0.60722181,0.03762102","urn:cite:hmt:msA.23r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1437","333rd main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023VN_0525.v1@0.20781135,0.11313970,0.32019160,0.01687414","urn:cite:hmt:msA.23v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1438","334th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023VN_0525.v1@0.22439204,0.10926694,0.61274871,0.03070539","urn:cite:hmt:msA.23v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1439","335th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023VN_0525.v1@0.21849668,0.12199170,0.62011791,0.06583679","urn:cite:hmt:msA.23v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1440","336th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023VN_0525.v1@0.21849668,0.16486860,0.62859248,0.03042877","urn:cite:hmt:msA.23v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1441","337th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023VN_0525.v1@0.20817981,0.19170124,0.22365512,0.06417704","urn:cite:hmt:msA.23v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1442","338th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023VN_0525.v1@0.20817981,0.24647303,0.22807664,0.20802213","urn:cite:hmt:msA.23v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1443","339th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023VN_0525.v1@0.20817981,0.45089903,0.23286662,0.05006916","urn:cite:hmt:msA.23v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1444","340th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023VN_0525.v1@0.20817981,0.49488243,0.23286662,0.04094053","urn:cite:hmt:msA.23v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1445","341st main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023VN_0525.v1@0.20817981,0.52033195,0.23618276,0.17538036","urn:cite:hmt:msA.23v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1446","342nd main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023VN_0525.v1@0.21812822,0.68907331,0.62969786,0.04149378","urn:cite:hmt:msA.23v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1447","343rd main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023VN_0525.v1@0.23655122,0.70816044,0.61127487,0.03513140","urn:cite:hmt:msA.23v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1448","344th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023VN_0525.v1@0.22512896,0.73443983,0.61864407,0.04481328","urn:cite:hmt:msA.23v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1449","345th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA023VN_0525.v1@0.42704495,0.75159059,0.34082535,0.02240664","urn:cite:hmt:msA.23v"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1494","346th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA024RN_0025.v1@0.17722918,0.09239281,0.46499632,0.02130014","urn:cite:hmt:msA.24r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1495","347th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA024RN_0025.v1@0.19123066,0.09681881,0.59690494,0.03817427","urn:cite:hmt:msA.24r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1496","348th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA024RN_0025.v1@0.18386146,0.11977870,0.61238025,0.02849239","urn:cite:hmt:msA.24r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1497","349th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA024RN_0025.v1@0.16875461,0.13609959,0.62748710,0.03347165","urn:cite:hmt:msA.24r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1498","350th main scholia of Iliad 1","urn:cite:hmt:vaimg.VA024RN_0025.v1@0.19012528,0.15573997,0.60611643,0.02489627","urn:cite:hmt:msA.24r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1499","351st main scholia of Iliad 1","urn:cite:hmt:vaimg.VA024RN_0025.v1@0.18349300,0.16569848,0.61790715,0.26694329","urn:cite:hmt:msA.24r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1500","352nd main scholia of Iliad 1","urn:cite:hmt:vaimg.VA024RN_0025.v1@0.56558585,0.41632089,0.24170965,0.09626556","urn:cite:hmt:msA.24r"
"urn:cts:greekLit:tlg5026.msA.hmt:1.1501","353rd main scholia of Iliad 1","urn:cite:hmt:vaimg.VA024RN_0025.v1@0.56116433,0.51120332,0.22549742,0.04730290","urn:cite:hmt:msA.24r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.17","1st intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012RN_0013.v1@0.51011837,0.22075688,0.05689194,0.04243119","urn:cite:hmt:msA.12r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.18","2nd intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012RN_0013.v1@0.50706376,0.27408257,0.06109202,0.06450688","urn:cite:hmt:msA.12r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.19","3rd intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012RN_0013.v1@0.52348225,0.37069954,0.03970981,0.02694954","urn:cite:hmt:msA.12r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.20","4th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012RN_0013.v1@0.50439099,0.42803899,0.06185567,0.03555046","urn:cite:hmt:msA.12r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.21","5th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012RN_0013.v1@0.52195494,0.48767202,0.04467354,0.02408257","urn:cite:hmt:msA.12r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.22","6th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012RN_0013.v1@0.50591829,0.53440367,0.05383734,0.01806193","urn:cite:hmt:msA.12r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.23","7th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012RN_0013.v1@0.52882780,0.58400229,0.03207331,0.04300459","urn:cite:hmt:msA.12r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.24","8th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012RN_0013.v1@0.51470027,0.68291284,0.05383734,0.04157110","urn:cite:hmt:msA.12r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.45","9th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012VN_0514.v1@0.42630803,0.21549101,0.05526898,0.02378976","urn:cite:hmt:msA.12v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.47","10th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012VN_0514.v1@0.43478261,0.34052559,0.04900516,0.02213001","urn:cite:hmt:msA.12v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.48","11th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012VN_0514.v1@0.42851879,0.37510373,0.05490052,0.02130014","urn:cite:hmt:msA.12v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.49","12th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012VN_0514.v1@0.44104643,0.41189488,0.05158438,0.02047026","urn:cite:hmt:msA.12v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.50","13th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012VN_0514.v1@0.43809875,0.43374827,0.05674282,0.03540802","urn:cite:hmt:msA.12v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.51","14th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012VN_0514.v1@0.43441415,0.51009682,0.06484893,0.01632089","urn:cite:hmt:msA.12v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.52","15th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012VN_0514.v1@0.43330877,0.52918396,0.05416360,0.01217151","urn:cite:hmt:msA.12v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.53","16th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012VN_0514.v1@0.43736183,0.60442600,0.05895357,0.02876902","urn:cite:hmt:msA.12v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.54","17th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA012VN_0514.v1@0.43551953,0.68105118,0.14333088,0.02655602","urn:cite:hmt:msA.12v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.82","18th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA013RN_0014.v1@0.52026529,0.23098202,0.05084746,0.02683264","urn:cite:hmt:msA.13r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.83","19th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA013RN_0014.v1@0.52468681,0.33360996,0.05268976,0.03070539","urn:cite:hmt:msA.13r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.84","20th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA013RN_0014.v1@0.51915991,0.39059474,0.05416360,0.04591978","urn:cite:hmt:msA.13r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.85","21st intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA013RN_0014.v1@0.53279293,0.51120332,0.04274134,0.02378976","urn:cite:hmt:msA.13r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.86","22nd intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA013RN_0014.v1@0.47383935,0.61687414,0.06816507,0.01272476","urn:cite:hmt:msA.13r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.87","23rd intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA013RN_0014.v1@0.52063375,0.66390041,0.04642594,0.05532503","urn:cite:hmt:msA.13r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.109","24th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA013VN_0515.v1@0.40899042,0.29460581,0.06558585,0.05421853","urn:cite:hmt:msA.13v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.110","25thth intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA013VN_0515.v1@0.41525424,0.35546335,0.05969049,0.03845090","urn:cite:hmt:msA.13v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.111","26th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA013VN_0515.v1@0.41672808,0.39446750,0.05895357,0.02378976","urn:cite:hmt:msA.13v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.112","27th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA013VN_0515.v1@0.41672808,0.54744122,0.06116433,0.05200553","urn:cite:hmt:msA.13v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.136","28th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA014RN_0015.v1@0.48378777,0.27081604,0.09911570,0.01715076","urn:cite:hmt:msA.14r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.137","29th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA014RN_0015.v1@0.53058217,0.33914246,0.04826824,0.01825726","urn:cite:hmt:msA.14r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.138","30th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA014RN_0015.v1@0.50994842,0.43208852,0.06742815,0.01770401","urn:cite:hmt:msA.14r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.139","31st intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA014RN_0015.v1@0.52837141,0.52586445,0.04568902,0.04370678","urn:cite:hmt:msA.14r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.140","32nd intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA014RN_0015.v1@0.49668386,0.68022130,0.06927045,0.02710927","urn:cite:hmt:msA.14r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.429","33rd intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA014VN_0516.v1@0.40162122,0.51590595,0.07516581,0.03015214","urn:cite:hmt:msA.14v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.430","34th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA014VN_0516.v1@0.40641120,0.57261411,0.07221813,0.04149378","urn:cite:hmt:msA.14v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.497","35th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA015RN_0016.v1@0.51547531,0.32503458,0.05268976,0.05283541","urn:cite:hmt:msA.15r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.498","36th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA015RN_0016.v1@0.50478998,0.45753804,0.06484893,0.04868603","urn:cite:hmt:msA.15r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.499","37th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA015RN_0016.v1@0.51289609,0.57704011,0.05637436,0.04813278","urn:cite:hmt:msA.15r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.500","38th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA015RN_0016.v1@0.52837141,0.65172891,0.04274134,0.03928077","urn:cite:hmt:msA.15r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.501","39th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA015RN_0016.v1@0.42557111,0.69377593,0.15401621,0.03291840","urn:cite:hmt:msA.15r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.565","40th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA015VN_0517.v1@0.41635962,0.22600277,0.05121592,0.03540802","urn:cite:hmt:msA.15v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.566","41st intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA015VN_0517.v1@0.42336035,0.36376210,0.04495210,0.02959889","urn:cite:hmt:msA.15v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.567","42nd intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA015VN_0517.v1@0.41709654,0.56708160,0.05232130,0.03955740","urn:cite:hmt:msA.15v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.612","43rd intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA016RN_0017.v1@0.48452469,0.23596127,0.08032424,0.02240664","urn:cite:hmt:msA.16r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.613","44th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA016RN_0017.v1@0.52652911,0.44757953,0.05084746,0.02517289","urn:cite:hmt:msA.16r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.614","45th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA016RN_0017.v1@0.51731761,0.52752420,0.06374355,0.03679115","urn:cite:hmt:msA.16r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.615","46th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA016RN_0017.v1@0.52100221,0.60470263,0.05526898,0.02655602","urn:cite:hmt:msA.16r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.669","47th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA016VN_0518.v1@0.41120118,0.26694329,0.05969049,0.04647303","urn:cite:hmt:msA.16v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.670","48th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA016VN_0518.v1@0.41967576,0.47939142,0.04053058,0.02213001","urn:cite:hmt:msA.16v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.671","49th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA016VN_0518.v1@0.40677966,0.65255878,0.05747973,0.05311203","urn:cite:hmt:msA.16v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.735","50th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA017RN_0018.v1@0.53537214,0.20000000,0.04310980,0.04149378","urn:cite:hmt:msA.17r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.736","51st intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA017RN_0018.v1@0.52100221,0.33803596,0.05232130,0.05781466","urn:cite:hmt:msA.17r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.737","52nd intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA017RN_0018.v1@0.53205601,0.56403873,0.04347826,0.04536653","urn:cite:hmt:msA.17r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.738","53rd intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA017RN_0018.v1@0.52579219,0.64038728,0.04495210,0.06058091","urn:cite:hmt:msA.17r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.804","54th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA017VN_0519.v1@0.42151805,0.21715076,0.06042741,0.05006916","urn:cite:hmt:msA.17v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.805","55th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA017VN_0519.v1@0.41635962,0.48686030,0.06484893,0.02959889","urn:cite:hmt:msA.17v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.806","56th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA017VN_0519.v1@0.43404569,0.56708160,0.04826824,0.04868603","urn:cite:hmt:msA.17v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.807","57th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA017VN_0519.v1@0.42888725,0.67385892,0.06263817,0.01604426","urn:cite:hmt:msA.17v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.874","58th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA018RN_0019.v1@0.48084009,0.24951591,0.08069270,0.03070539","urn:cite:hmt:msA.18r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.875","59th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA018RN_0019.v1@0.51068534,0.34522822,0.05268976,0.03181189","urn:cite:hmt:msA.18r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.876","60th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA018RN_0019.v1@0.50810612,0.65753804,0.04826824,0.05560166","urn:cite:hmt:msA.18r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.939","61st intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA018VN_0520.v1@0.45910096,0.31479945,0.06042741,0.04647303","urn:cite:hmt:msA.18v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.940","62nd intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA018VN_0520.v1@0.45504790,0.48630705,0.06300663,0.03015214","urn:cite:hmt:msA.18v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.941","63rd intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA018VN_0520.v1@0.45394252,0.67607192,0.06226971,0.03042877","urn:cite:hmt:msA.18v"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.999","64th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA019RN_0020.v1@0.51510685,0.20829876,0.05379514,0.03955740","urn:cite:hmt:msA.19r"
"urn:cts:greekLit:tlg5026.msAim.hmt:1.1000","65th intermarginal scholia of Iliad 1","urn:cite:hmt:vaimg.VA019RN_0020.v1@0.49115696,0.46556017,0.06558585,0.02268326","urn:cite:hmt:msA.19r"
