CtsUrn,Comments,VisualEvidence,FolioUrn
"urn:cts:greekLit:tlg5026.msA.hmt:6.132","Main Scholion 1","urn:cite:hmt:vaimg.VA089VN_0592.v1@0.17593957,0.11867220,0.69362564,0.02987552","urn:cite:hmt:msA.89v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.133","Main Scholion 2","urn:cite:hmt:vaimg.VA089VN_0592.v1@0.18809875,0.13983402,0.32332351,0.02074689","urn:cite:hmt:msA.89v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.134","Main Scholion 3","urn:cite:hmt:vaimg.VA089VN_0592.v1@0.51639646,0.13609959,0.35814296,0.01742739","urn:cite:hmt:msA.89v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.135","Main Scholion 4","urn:cite:hmt:vaimg.VA089VN_0592.v1@0.18201916,0.14896266,0.68865144,0.04605809","urn:cite:hmt:msA.89v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.136","Main Scholion 5","urn:cite:hmt:vaimg.VA089VN_0592.v1@0.18846721,0.41327801,0.20670597,0.04564315","urn:cite:hmt:msA.89v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.137","Main Scholion 6","urn:cite:hmt:vaimg.VA089VN_0592.v1@0.19233604,0.43983402,0.20615328,0.13278008","urn:cite:hmt:msA.89v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.138","Main Scholion 7","urn:cite:hmt:vaimg.VA089VN_0592.v1@0.19012528,0.56390041,0.22494473,0.05352697","urn:cite:hmt:msA.89v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.139","Main Scholion 8","urn:cite:hmt:vaimg.VA089VN_0592.v1@0.19952100,0.60954357,0.20725866,0.06514523","urn:cite:hmt:msA.89v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.140","Main Scholion 9","urn:cite:hmt:vaimg.VA089VN_0592.v1@0.21278556,0.72116183,0.64775239,0.06016598","urn:cite:hmt:msA.89v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.141","Main Scholion 1","urn:cite:hmt:vaimg.VA090RN_0262.v1@0.16212233,0.10138313,0.64830508,0.02780083","urn:cite:hmt:msA.90r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.142","Main Scholion 2","urn:cite:hmt:vaimg.VA090RN_0262.v1@0.17759764,0.11798064,0.41617539,0.02240664","urn:cite:hmt:msA.90r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.143","Main Scholion 3","urn:cite:hmt:vaimg.VA090RN_0262.v1@0.60095800,0.12586445,0.20394252,0.01950207","urn:cite:hmt:msA.90r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.144","Main Scholion 4","urn:cite:hmt:vaimg.VA090RN_0262.v1@0.16654385,0.13208852,0.62785556,0.04356846","urn:cite:hmt:msA.90r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.145","Main Scholion 5","urn:cite:hmt:vaimg.VA090RN_0262.v1@0.16875461,0.16196404,0.62011791,0.03153527","urn:cite:hmt:msA.90r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.146","Main Scholion 6","urn:cite:hmt:vaimg.VA090RN_0262.v1@0.60924834,0.41092669,0.18957259,0.06639004","urn:cite:hmt:msA.90r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.147","Main Scholion 7","urn:cite:hmt:vaimg.VA090RN_0262.v1@0.60593220,0.47897649,0.18625645,0.08464730","urn:cite:hmt:msA.90r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.148","Main Scholion 8","urn:cite:hmt:vaimg.VA090RN_0262.v1@0.61201179,0.56445367,0.17464996,0.07468880","urn:cite:hmt:msA.90r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.149","Main Scholion 1","urn:cite:hmt:vaimg.VA090VN_0593.v1@0.17759764,0.12130014,0.68644068,0.05477178","urn:cite:hmt:msA.90v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.150","Main Scholion 2","urn:cite:hmt:vaimg.VA090VN_0593.v1@0.18036109,0.15159059,0.68588799,0.05394191","urn:cite:hmt:msA.90v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.151","Main Scholion 3","urn:cite:hmt:vaimg.VA090VN_0593.v1@0.17980840,0.19349931,0.69141489,0.03568465","urn:cite:hmt:msA.90v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.152","Main Scholion 4","urn:cite:hmt:vaimg.VA090VN_0593.v1@0.32240236,0.21092669,0.34985262,0.01535270","urn:cite:hmt:msA.90v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.153","Main Scholion 5","urn:cite:hmt:vaimg.VA090VN_0593.v1@0.18128224,0.22780083,0.20596905,0.02600277","urn:cite:hmt:msA.90v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.154","Main Scholion 6","urn:cite:hmt:vaimg.VA090VN_0593.v1@0.18349300,0.24771784,0.20338983,0.03706777","urn:cite:hmt:msA.90v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.155","Main Scholion 7","urn:cite:hmt:vaimg.VA090VN_0593.v1@0.18533530,0.27925311,0.22218128,0.09875519","urn:cite:hmt:msA.90v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.156","Main Scholion 8","urn:cite:hmt:vaimg.VA090VN_0593.v1@0.19049374,0.37164592,0.20486367,0.02932227","urn:cite:hmt:msA.90v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.157","Main Scholion 9","urn:cite:hmt:vaimg.VA090VN_0593.v1@0.19086220,0.39377593,0.20596905,0.05200553","urn:cite:hmt:msA.90v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.158","Main Scholion 10","urn:cite:hmt:vaimg.VA090VN_0593.v1@0.19354839,0.43776985,0.21505376,0.13628684","urn:cite:hmt:msA.90v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.159","Main Scholion 11","urn:cite:hmt:vaimg.VA090VN_0593.v1@0.20965365,0.55809129,0.20596905,0.12946058","urn:cite:hmt:msA.90v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.160","Main Scholion 12","urn:cite:hmt:vaimg.VA090VN_0593.v1@0.20707443,0.68118949,0.20965365,0.07358230","urn:cite:hmt:msA.90v"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.162","80v.Aint 1","urn:cite:hmt:vaimg.VA080VN_0583.v1@0.83714075,0.22503458,0.03242447,0.02323651","urn:cite:hmt:msA.80v"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.163","80v.Aint 2","urn:cite:hmt:vaimg.VA080VN_0583.v1@0.87030214,0.64301521,0.02505527,0.02932227","urn:cite:hmt:msA.80v"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.164","81r.Aint 1","urn:cite:hmt:vaimg.VA081RN_0082.v1@0.10390567,0.48838174,0.05195284,0.02780083","urn:cite:hmt:msA.81r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.165","81r.Aint 2","urn:cite:hmt:vaimg.VA081RN_0082.v1@0.10058954,0.68049793,0.15585851,0.03112033","urn:cite:hmt:msA.81r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.166","81v.Aint 1","urn:cite:hmt:vaimg.VA081VN_0584.v1@0.85298452,0.52268326,0.04458364,0.03042877","urn:cite:hmt:msA.81v"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.167","82r.Aint 1","urn:cite:hmt:vaimg.VA082RN_0254.v1@0.09764186,0.41120332,0.07737657,0.01549101","urn:cite:hmt:msA.82r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.168","82r.Aint 2","urn:cite:hmt:vaimg.VA082RN_0254.v1@0.08069270,0.43305671,0.06908622,0.15518672","urn:cite:hmt:msA.82r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.169","82r.Aint 3","urn:cite:hmt:vaimg.VA082RN_0254.v1@0.14535741,0.57233748,0.05490052,0.01134163","urn:cite:hmt:msA.82r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.171","83v.Aint 1","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.83750921,0.29557400,0.04310980,0.03872752","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.172","83v.Aint 2","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.86072218,0.51881051,0.02910833,0.03679115","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.173","83v.Aint 3","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.82461312,0.59128631,0.05600590,0.03098202","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.174","84r.Aint 1","urn:cite:hmt:vaimg.VA084RN_0256.v1@0.10390567,0.24260028,0.04900516,0.02268326","urn:cite:hmt:msA.84r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.175","84r.Aint 2","urn:cite:hmt:vaimg.VA084RN_0256.v1@0.09874724,0.35822960,0.05858511,0.02517289","urn:cite:hmt:msA.84r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.176","84r.Aint 3","urn:cite:hmt:vaimg.VA084RN_0256.v1@0.09727340,0.39391425,0.06079587,0.03015214","urn:cite:hmt:msA.84r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.177","84v.Aint 1","urn:cite:hmt:vaimg.VA084VN_0587.v1@0.83640383,0.48506224,0.04568902,0.01396957","urn:cite:hmt:msA.84v"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.178","84v.Aint 2","urn:cite:hmt:vaimg.VA084VN_0587.v1@0.87140752,0.53167358,0.02266028,0.01009682","urn:cite:hmt:msA.84v"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.179","84v.Aint 3","urn:cite:hmt:vaimg.VA084VN_0587.v1@0.85372144,0.63139696,0.03352985,0.01535270","urn:cite:hmt:msA.84v"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.180","85r.Aint 1","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.10574797,0.35988935,0.05876934,0.02475795","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.181","85r.Aint 2","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.10316875,0.60428769,0.05011054,0.02323651","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.182","85v.Aint 1","urn:cite:hmt:vaimg.VA085VN_0588.v1@0.84893147,0.31701245,0.04163596,0.04107884","urn:cite:hmt:msA.85v"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.183","85v.Aint 2","urn:cite:hmt:vaimg.VA085VN_0588.v1@0.85022108,0.42959889,0.03408254,0.03540802","urn:cite:hmt:msA.85v"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.184","85v.Aint 3","urn:cite:hmt:vaimg.VA085VN_0588.v1@0.81208548,0.51521438,0.05453206,0.01424620","urn:cite:hmt:msA.85v"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.185","86r.Aint 1","urn:cite:hmt:vaimg.VA086RN_0258.v1@0.10998526,0.43651452,0.04863670,0.03360996","urn:cite:hmt:msA.86r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.186","86r.Aint 2","urn:cite:hmt:vaimg.VA086RN_0258.v1@0.10832719,0.58796680,0.05011054,0.01715076","urn:cite:hmt:msA.86r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.187","87r.Aint 1","urn:cite:hmt:vaimg.VA087RN_0259.v1@0.12214444,0.22116183,0.04955785,0.01908714","urn:cite:hmt:msA.87r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.188","87r.Aint 2","urn:cite:hmt:vaimg.VA087RN_0259.v1@0.11330140,0.29861687,0.05821665,0.03374827","urn:cite:hmt:msA.87r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.189","87r.Aint 3","urn:cite:hmt:vaimg.VA087RN_0259.v1@0.10869565,0.35698479,0.03095063,0.01977870","urn:cite:hmt:msA.87r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.190","87r.Aint 4","urn:cite:hmt:vaimg.VA087RN_0259.v1@0.11422255,0.44951591,0.05268976,0.01936376","urn:cite:hmt:msA.87r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.191","87r.Aint 5","urn:cite:hmt:vaimg.VA087RN_0259.v1@0.11016949,0.54633472,0.03831982,0.01369295","urn:cite:hmt:msA.87r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.192","87r.Aint 6","urn:cite:hmt:vaimg.VA087RN_0259.v1@0.10408990,0.61687414,0.04568902,0.01936376","urn:cite:hmt:msA.87r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.193","87r.Aint 7","urn:cite:hmt:vaimg.VA087RN_0259.v1@0.10611643,0.65753804,0.05655859,0.01479945","urn:cite:hmt:msA.87r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.194","87r.Aint 8","urn:cite:hmt:vaimg.VA087RN_0259.v1@0.10611643,0.65753804,0.05655859,0.01479945","urn:cite:hmt:msA.87r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.195","87v.Aint 1","urn:cite:hmt:vaimg.VA087VN_0590.v1@0.83714075,0.33540802,0.03500368,0.01715076","urn:cite:hmt:msA.87v"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.196","87v.Aint 2","urn:cite:hmt:vaimg.VA087VN_0590.v1@0.83787767,0.54370678,0.03684598,0.01576763","urn:cite:hmt:msA.87v"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.197","88r.Aint 1","urn:cite:hmt:vaimg.VA088RN_0260.v1@0.11274871,0.57869986,0.05305822,0.03485477","urn:cite:hmt:msA.88r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.198","88r.Aint 2","urn:cite:hmt:vaimg.VA088RN_0260.v1@0.10169492,0.61355463,0.06190125,0.03125864","urn:cite:hmt:msA.88r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.199","88r.Aint 3","urn:cite:hmt:vaimg.VA088RN_0260.v1@0.11790715,0.64370678,0.03647752,0.01161826","urn:cite:hmt:msA.88r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.200","88v.Aint 1","urn:cite:hmt:vaimg.VA088VN_0591.v1@0.84432572,0.42088520,0.04384672,0.01881051","urn:cite:hmt:msA.88v"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.201","89r.Aint 1","urn:cite:hmt:vaimg.VA089RN_0261.v1@0.11219602,0.29557400,0.04697863,0.03762102","urn:cite:hmt:msA.89r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.202","89r.Aint 2","urn:cite:hmt:vaimg.VA089RN_0261.v1@0.11016949,0.38948824,0.05747973,0.02130014","urn:cite:hmt:msA.89r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.203","90r.Aint 1","urn:cite:hmt:vaimg.VA090RN_0262.v1@0.09948416,0.47551867,0.04863670,0.02351314","urn:cite:hmt:msA.90r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.204","90r.Aint 2","urn:cite:hmt:vaimg.VA090RN_0262.v1@0.10961680,0.60899032,0.04771555,0.03692946","urn:cite:hmt:msA.90r"
"urn:cts:greekLit:tlg5026.msAint.hmt:6.205","90v.Aint 1","urn:cite:hmt:vaimg.VA090VN_0593.v1@0.83714075,0.31950207,0.04882093,0.02074689","urn:cite:hmt:msA.90v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.206","80v.Aim 1","urn:cite:hmt:vaimg.VA080VN_0583.v1@0.38854090,0.37261411,0.04366249,0.01908714","urn:cite:hmt:msA.80v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.207","80v.Aim 2","urn:cite:hmt:vaimg.VA080VN_0583.v1@0.39572587,0.48672199,0.04034635,0.01950207","urn:cite:hmt:msA.80v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.208","80v.Aim 3","urn:cite:hmt:vaimg.VA080VN_0583.v1@0.38522476,0.52489627,0.05250553,0.02531120","urn:cite:hmt:msA.80v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.209","80v.Aim 4","urn:cite:hmt:vaimg.VA080VN_0583.v1@0.38577745,0.65062241,0.05140015,0.05643154","urn:cite:hmt:msA.80v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.210","81r.Aim 1","urn:cite:hmt:vaimg.VA081RN_0082.v1@0.57995578,0.32780083,0.07737657,0.02655602","urn:cite:hmt:msA.81r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.211","81r.Aim 2","urn:cite:hmt:vaimg.VA081RN_0082.v1@0.57442889,0.44854772,0.06300663,0.04107884","urn:cite:hmt:msA.81r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.212","81v.Aim 1","urn:cite:hmt:vaimg.VA081VN_0584.v1@0.37232867,0.28063624,0.05784819,0.01881051","urn:cite:hmt:msA.81v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.213","81v.Aim 2","urn:cite:hmt:vaimg.VA081VN_0584.v1@0.37306559,0.31798064,0.05858511,0.02102351","urn:cite:hmt:msA.81v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.214","81v.Aim 3","urn:cite:hmt:vaimg.VA081VN_0584.v1@0.37232867,0.37607192,0.06853353,0.02904564","urn:cite:hmt:msA.81v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.215","81v.Aim 4","urn:cite:hmt:vaimg.VA081VN_0584.v1@0.37675018,0.41092669,0.04753132,0.02019364","urn:cite:hmt:msA.81v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.216","81v.Aim 5","urn:cite:hmt:vaimg.VA081VN_0584.v1@0.37711864,0.47123098,0.05821665,0.02655602","urn:cite:hmt:msA.81v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.217","81v.Aim 6","urn:cite:hmt:vaimg.VA081VN_0584.v1@0.37453943,0.54508990,0.07848195,0.03070539","urn:cite:hmt:msA.81v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.218","81v.Aim 7","urn:cite:hmt:vaimg.VA081VN_0584.v1@0.38227708,0.60345781,0.06116433,0.02102351","urn:cite:hmt:msA.81v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.219","82r.Aim 1","urn:cite:hmt:vaimg.VA082RN_0254.v1@0.60169492,0.21784232,0.06098010,0.02558783","urn:cite:hmt:msA.82r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.220","82r.Aim 2","urn:cite:hmt:vaimg.VA082RN_0254.v1@0.57350774,0.26058091,0.05987472,0.01410788","urn:cite:hmt:msA.82r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.221","82r.Aim 3","urn:cite:hmt:vaimg.VA082RN_0254.v1@0.54882093,0.57662517,0.04974208,0.00982019","urn:cite:hmt:msA.82r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.222","82r.Aim 4","urn:cite:hmt:vaimg.VA082RN_0254.v1@0.54808401,0.59391425,0.04605748,0.01078838","urn:cite:hmt:msA.82r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.223","82v.Aim 1","urn:cite:hmt:vaimg.VA082VN_0585.v1@0.39922623,0.42254495,0.03758290,0.03679115","urn:cite:hmt:msA.82v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.224","83r.Aim 1","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.51952837,0.35975104,0.05600590,0.02213001","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.225","83v.Aim 1","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.41322771,0.24052559,0.04421518,0.02434302","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.226","83v.Aim 2","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.41359617,0.28257261,0.04716286,0.01991701","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.227","83v.Aim 3","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.41028003,0.31991701,0.04753132,0.01964039","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.228","83v.Aim 4","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.40806927,0.59737206,0.05674282,0.03457815","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.229","84r.Aim 1","urn:cite:hmt:vaimg.VA084RN_0256.v1@0.59285188,0.24370678,0.01584377,0.01355463","urn:cite:hmt:msA.84r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.230","84r.Aim 2","urn:cite:hmt:vaimg.VA084RN_0256.v1@0.53610906,0.50899032,0.04126750,0.01632089","urn:cite:hmt:msA.84r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.231","84v.Aim 1","urn:cite:hmt:vaimg.VA084VN_0587.v1@0.39019897,0.24190871,0.05453206,0.02005533","urn:cite:hmt:msA.84v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.232","84v.Aim 2","urn:cite:hmt:vaimg.VA084VN_0587.v1@0.40346352,0.47067773,0.04845247,0.02268326","urn:cite:hmt:msA.84v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.233","84v.Aim 3","urn:cite:hmt:vaimg.VA084VN_0587.v1@0.40770081,0.64384509,0.05140015,0.02337483","urn:cite:hmt:msA.84v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.234","84v.Aim 4","urn:cite:hmt:vaimg.VA084VN_0587.v1@0.40696389,0.66721992,0.05526898,0.03609959","urn:cite:hmt:msA.84v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.235","85r.Aim 1","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.57019160,0.52932227,0.06724392,0.01825726","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.236","85r.Aim 2","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.56429624,0.57026279,0.12011791,0.01770401","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.237","85r.Aim 3","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.59193073,0.60705394,0.09579956,0.01507607","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.238","85r.Aim 4","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.58198231,0.64661134,0.08658806,0.01894882","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.239","85v.Aim 1","urn:cite:hmt:vaimg.VA085VN_0588.v1@0.38909359,0.27053942,0.05361091,0.02697095","urn:cite:hmt:msA.85v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.240","85v.Aim 2","urn:cite:hmt:vaimg.VA085VN_0588.v1@0.38927782,0.32710927,0.05932203,0.02627939","urn:cite:hmt:msA.85v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.241","85v.Aim 3","urn:cite:hmt:vaimg.VA085VN_0588.v1@0.38706706,0.37178423,0.05563744,0.02143845","urn:cite:hmt:msA.85v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.242","85v.Aim 4","urn:cite:hmt:vaimg.VA085VN_0588.v1@0.39222550,0.40857538,0.05361091,0.02213001","urn:cite:hmt:msA.85v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.243","85v.Aim 5","urn:cite:hmt:vaimg.VA085VN_0588.v1@0.39093589,0.44647303,0.05582167,0.02738589","urn:cite:hmt:msA.85v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.244","85v.Aim 6","urn:cite:hmt:vaimg.VA085VN_0588.v1@0.40106853,0.58409405,0.04476787,0.02268326","urn:cite:hmt:msA.85v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.245","85v.Aim 7","urn:cite:hmt:vaimg.VA085VN_0588.v1@0.40456890,0.66141079,0.04366249,0.01798064","urn:cite:hmt:msA.85v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.246","85v.Aim 8","urn:cite:hmt:vaimg.VA085VN_0588.v1@0.41046426,0.67994467,0.04310980,0.01715076","urn:cite:hmt:msA.85v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.247","86r.Aim 1","urn:cite:hmt:vaimg.VA086RN_0258.v1@0.59579956,0.31687414,0.06392778,0.01936376","urn:cite:hmt:msA.86r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.248","86r.Aim 2","urn:cite:hmt:vaimg.VA086RN_0258.v1@0.56079587,0.36846473,0.10243183,0.03278008","urn:cite:hmt:msA.86r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.249","86r.Aim 3","urn:cite:hmt:vaimg.VA086RN_0258.v1@0.52579219,0.66002766,0.06005895,0.03098202","urn:cite:hmt:msA.86r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.250","86v.Aim 1","urn:cite:hmt:vaimg.VA086VN_0589.v1@0.38006632,0.44702628,0.05490052,0.01798064","urn:cite:hmt:msA.86v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.251","86v.Aim 2","urn:cite:hmt:vaimg.VA086VN_0589.v1@0.38043478,0.48132780,0.06411201,0.06500692","urn:cite:hmt:msA.86v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.252","86v.Aim 3","urn:cite:hmt:vaimg.VA086VN_0589.v1@0.39959469,0.69958506,0.04716286,0.01742739","urn:cite:hmt:msA.86v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.253","87r.Aim 1","urn:cite:hmt:vaimg.VA087RN_0259.v1@0.53371408,0.64550484,0.05747973,0.01964039","urn:cite:hmt:msA.87r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.254","87v.Aim 1","urn:cite:hmt:vaimg.VA087VN_0590.v1@0.37269713,0.30912863,0.05084746,0.03181189","urn:cite:hmt:msA.87v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.255","87v.Aim 2","urn:cite:hmt:vaimg.VA087VN_0590.v1@0.37638172,0.35145228,0.05858511,0.03596127","urn:cite:hmt:msA.87v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.256","87v.Aim 3","urn:cite:hmt:vaimg.VA087VN_0590.v1@0.39001474,0.42863071,0.03131909,0.01549101","urn:cite:hmt:msA.87v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.257","87v.Aim 4","urn:cite:hmt:vaimg.VA087VN_0590.v1@0.38522476,0.44688797,0.05268976,0.02295989","urn:cite:hmt:msA.87v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.258","87v.Aim 5","urn:cite:hmt:vaimg.VA087VN_0590.v1@0.37896094,0.50248963,0.04679440,0.01576763","urn:cite:hmt:msA.87v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.259","87v.Aim 6","urn:cite:hmt:vaimg.VA087VN_0590.v1@0.38448784,0.56002766,0.05563744,0.02655602","urn:cite:hmt:msA.87v"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.260","88r.Aim 1","urn:cite:hmt:vaimg.VA088RN_0260.v1@0.57479735,0.49017981,0.04753132,0.03485477","urn:cite:hmt:msA.88r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.261","88r.Aim 2","urn:cite:hmt:vaimg.VA088RN_0260.v1@0.56448047,0.59695712,0.03574060,0.01161826","urn:cite:hmt:msA.88r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.262","88r.Aim 3","urn:cite:hmt:vaimg.VA088RN_0260.v1@0.55084746,0.66445367,0.06153279,0.01023513","urn:cite:hmt:msA.88r"
"urn:cts:greekLit:tlg5026.msAim.hmt:6.263","88v.Aim 1","urn:cite:hmt:vaimg.VA088VN_0591.v1@0.37030214,0.29280775,0.06742815,0.03153527","urn:cite:hmt:msA.88v"
