urn:cts:greekLit:tlg5026.msAim.hmt:15.36,Comments,"urn:cite:hmt:vaimg.VA195VN-0697@0.436,0.5019,0.063,0.0518",urn:cite:hmt:msA.195v
urn:cts:greekLit:tlg5026.msAim.hmt:15.37,Comments,"urn:cite:hmt:vaimg.VA196RN-0367@0.539,0.2074,0.119,0.0323",urn:cite:hmt:msA.196r
urn:cts:greekLit:tlg5026.msAim.hmt:15.38,Comments,"urn:cite:hmt:vaimg.VA196VN-0698@0.434,0.4418,0.066,0.0255",urn:cite:hmt:msA.196v
urn:cts:greekLit:tlg5026.msAim.hmt:15.39,Comments,"urn:cite:hmt:vaimg.VA196VN-0698@0.432,0.5297,0.07,0.027",urn:cite:hmt:msA.196v
urn:cts:greekLit:tlg5026.msAim.hmt:15.40,Comments,"urn:cite:hmt:vaimg.VA196VN-0698@0.436,0.6063,0.064,0.0248",urn:cite:hmt:msA.196v
urn:cts:greekLit:tlg5026.msAim.hmt:15.41,Comments,"urn:cite:hmt:vaimg.VA196VN-0698@0.439,0.6439,0.069,0.0406",urn:cite:hmt:msA.196v
urn:cts:greekLit:tlg5026.msAim.hmt:15.42,Comments,"urn:cite:hmt:vaimg.VA197RN-0368@0.54,0.2863,0.118,0.0293",urn:cite:hmt:msA.197r
urn:cts:greekLit:tlg5026.msAim.hmt:15.43,Comments,"urn:cite:hmt:vaimg.VA197RN-0368@0.582,0.3223,0.08,0.0293",urn:cite:hmt:msA.197r
urn:cts:greekLit:tlg5026.msAim.hmt:15.44,Comments,"urn:cite:hmt:vaimg.VA197RN-0368@0.601,0.4899,0.107,0.0316",urn:cite:hmt:msA.197r
urn:cts:greekLit:tlg5026.msAim.hmt:15.45,Comments,"urn:cite:hmt:vaimg.VA197VN-0699@0.444,0.4185,0.061,0.0406",urn:cite:hmt:msA.197v
urn:cts:greekLit:tlg5026.msAim.hmt:15.46,Comments,"urn:cite:hmt:vaimg.VA197VN-0699@0.419,0.6852,0.076,0.0293",urn:cite:hmt:msA.197v
urn:cts:greekLit:tlg5026.msAim.hmt:15.47,Comments,"urn:cite:hmt:vaimg.VA198VN-0700@0.429,0.2292,0.056,0.0518",urn:cite:hmt:msA.198v
urn:cts:greekLit:tlg5026.msAim.hmt:15.48,Comments,"urn:cite:hmt:vaimg.VA198VN-0700@0.439,0.5695,0.056,0.0451",urn:cite:hmt:msA.198v
urn:cts:greekLit:tlg5026.msAim.hmt:15.49,Comments,"urn:cite:hmt:vaimg.VA198VN-0700@0.438,0.6439,0.055,0.0293",urn:cite:hmt:msA.198v
urn:cts:greekLit:tlg5026.msAim.hmt:15.50,Comments,"urn:cite:hmt:vaimg.VA199RN-0370@0.577,0.3539,0.093,0.021",urn:cite:hmt:msA.199r
urn:cts:greekLit:tlg5026.msAim.hmt:15.51,Comments,"urn:cite:hmt:vaimg.VA199VN-0701@0.412,0.2637,0.07,0.0421",urn:cite:hmt:msA.199v
urn:cts:greekLit:tlg5026.msAim.hmt:15.52,Comments,"urn:cite:hmt:vaimg.VA199VN-0701@0.446,0.45,0.059,0.0556",urn:cite:hmt:msA.199v
urn:cts:greekLit:tlg5026.msAim.hmt:15.53,Comments,"urn:cite:hmt:vaimg.VA199VN-0701@0.697,0.6905,0.211,0.0308",urn:cite:hmt:msA.199v
urn:cts:greekLit:tlg5026.msAim.hmt:15.54,Comments,"urn:cite:hmt:vaimg.VA200RN-0371@0.578,0.3621,0.064,0.0436",urn:cite:hmt:msA.200r
urn:cts:greekLit:tlg5026.msAim.hmt:15.55,Comments,"urn:cite:hmt:vaimg.VA200RN-0371@0.552,0.5071,0.04,0.0225",urn:cite:hmt:msA.200r
urn:cts:greekLit:tlg5026.msAim.hmt:15.56,Comments,"urn:cite:hmt:vaimg.VA200VN-0702@0.435,0.2269,0.065,0.0406",urn:cite:hmt:msA.200v
urn:cts:greekLit:tlg5026.msAim.hmt:15.57,Comments,"urn:cite:hmt:vaimg.VA200VN-0702@0.442,0.5642,0.061,0.0436",urn:cite:hmt:msA.200v
urn:cts:greekLit:tlg5026.msAim.hmt:15.58,Comments,"urn:cite:hmt:vaimg.VA200VN-0702@0.445,0.6251,0.065,0.0248",urn:cite:hmt:msA.200v
urn:cts:greekLit:tlg5026.msAim.hmt:15.59,Comments,"urn:cite:hmt:vaimg.VA201RN-0372@0.589,0.4027,0.034,0.0458",urn:cite:hmt:msA.201r
urn:cts:greekLit:tlg5026.msAim.hmt:15.60,Comments,"urn:cite:hmt:vaimg.VA201VN-0703@0.452,0.3028,0.053,0.0526",urn:cite:hmt:msA.201v
urn:cts:greekLit:tlg5026.msAim.hmt:15.61,Comments,"urn:cite:hmt:vaimg.VA201VN-0703@0.459,0.4771,0.056,0.0361",urn:cite:hmt:msA.201v
urn:cts:greekLit:tlg5026.msAim.hmt:15.62,Comments,"urn:cite:hmt:vaimg.VA201VN-0703@0.458,0.5079,0.056,0.0481",urn:cite:hmt:msA.201v
urn:cts:greekLit:tlg5026.msAim.hmt:15.63,Comments,"urn:cite:hmt:vaimg.VA202RN-0373@0.572,0.2389,0.081,0.0308",urn:cite:hmt:msA.202r
urn:cts:greekLit:tlg5026.msAim.hmt:15.64,Comments,"urn:cite:hmt:vaimg.VA202RN-0373@0.589,0.4192,0.096,0.0458",urn:cite:hmt:msA.202r
urn:cts:greekLit:tlg5026.msAim.hmt:15.65,Comments,"urn:cite:hmt:vaimg.VA202RN-0373@0.605,0.5702,0.082,0.0376",urn:cite:hmt:msA.202r
urn:cts:greekLit:tlg5026.msAim.hmt:15.66,Comments,"urn:cite:hmt:vaimg.VA202VN-0704@0.431,0.3216,0.065,0.0413",urn:cite:hmt:msA.202v
urn:cts:greekLit:tlg5026.msAim.hmt:15.67,Comments,"urn:cite:hmt:vaimg.VA202VN-0704@0.438,0.6799,0.077,0.0428",urn:cite:hmt:msA.202v
urn:cts:greekLit:tlg5026.msAim.hmt:15.68,Comments,"urn:cite:hmt:vaimg.VA203VN-0705@0.438,0.2975,0.07,0.0481",urn:cite:hmt:msA.203v
urn:cts:greekLit:tlg5026.msAim.hmt:15.69,Comments,"urn:cite:hmt:vaimg.VA203VN-0705@0.446,0.5597,0.055,0.0639",urn:cite:hmt:msA.203v
urn:cts:greekLit:tlg5026.msAim.hmt:15.70,Comments,"urn:cite:hmt:vaimg.VA204RN-0375@0.558,0.6153,0.045,0.0541",urn:cite:hmt:msA.204r
urn:cts:greekLit:tlg5026.msAim.hmt:15.71,Comments,"urn:cite:hmt:vaimg.VA204VN-0706@0.44,0.3095,0.07,0.0308",urn:cite:hmt:msA.204v
urn:cts:greekLit:tlg5026.msAim.hmt:15.72,Comments,"urn:cite:hmt:vaimg.VA204VN-0706@0.451,0.4087,0.06,0.0301",urn:cite:hmt:msA.204v
urn:cts:greekLit:tlg5026.msAim.hmt:15.73,Comments,"urn:cite:hmt:vaimg.VA204VN-0706@0.449,0.559,0.058,0.0323",urn:cite:hmt:msA.204v
urn:cts:greekLit:tlg5026.msAim.hmt:15.74,Comments,"urn:cite:hmt:vaimg.VA204VN-0706@0.45,0.6176,0.07,0.0518",urn:cite:hmt:msA.204v
urn:cts:greekLit:tlg5026.msAim.hmt:15.75,Comments,"urn:cite:hmt:vaimg.VA205RN-0376@0.587,0.4681,0.057,0.0548",urn:cite:hmt:msA.205r
urn:cts:greekLit:tlg5026.msAim.hmt:15.76,Comments,"urn:cite:hmt:vaimg.VA205VN-0707@0.442,0.4275,0.062,0.0308",urn:cite:hmt:msA.205v
urn:cts:greekLit:tlg5026.msAim.hmt:15.77,Comments,"urn:cite:hmt:vaimg.VA205VN-0707@0.438,0.4651,0.069,0.0293",urn:cite:hmt:msA.205v
urn:cts:greekLit:tlg5026.msAim.hmt:15.78,Comments,"urn:cite:hmt:vaimg.VA205VN-0707@0.443,0.5011,0.067,0.0511",urn:cite:hmt:msA.205v
urn:cts:greekLit:tlg5026.msAim.hmt:15.79,Comments,"urn:cite:hmt:vaimg.VA205VN-0707@0.447,0.5582,0.059,0.0488",urn:cite:hmt:msA.205v
urn:cts:greekLit:tlg5026.msA.hmt:15.1,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.169,0.1037,0.642,0.0376",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.2,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.169,0.1217,0.642,0.0293",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.3,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.167,0.1345,0.642,0.0293",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.4,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.166,0.1458,0.642,0.0293",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.5,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.163,0.1593,0.642,0.0278",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.6,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.161,0.1773,0.651,0.0759",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.7,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.621,0.2344,0.189,0.133",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.8,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.62,0.3599,0.189,0.0458",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.9,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.616,0.3937,0.193,0.272",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.10,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.616,0.3937,0.193,0.272",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.11,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.153,0.6454,0.654,0.1014",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.12,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.159,0.728,0.673,0.0285",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.13,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.153,0.7393,0.681,0.0285",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.14,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.156,0.7491,0.681,0.0301",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.15,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.158,0.7618,0.681,0.0285",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.16,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.153,0.7739,0.66,0.0992",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.17,Comments,"urn:cite:hmt:vaimg.VA191RN-0362@0.158,0.8527,0.66,0.0338",urn:cite:hmt:msA.191r
urn:cts:greekLit:tlg5026.msA.hmt:15.18,Comments,"urn:cite:hmt:vaimg.VA191VN-0693@0.202,0.1277,0.71,0.0346",urn:cite:hmt:msA.191v
urn:cts:greekLit:tlg5026.msA.hmt:15.19,Comments,"urn:cite:hmt:vaimg.VA191VN-0693@0.206,0.142,0.71,0.0391",urn:cite:hmt:msA.191v
urn:cts:greekLit:tlg5026.msA.hmt:15.20,Comments,"urn:cite:hmt:vaimg.VA191VN-0693@0.197,0.4298,0.246,0.0924",urn:cite:hmt:msA.191v
urn:cts:greekLit:tlg5026.msA.hmt:15.21,Comments,"urn:cite:hmt:vaimg.VA191VN-0693@0.202,0.5116,0.229,0.0428",urn:cite:hmt:msA.191v
urn:cts:greekLit:tlg5026.msA.hmt:15.22,Comments,"urn:cite:hmt:vaimg.VA191VN-0693@0.204,0.5485,0.237,0.0624",urn:cite:hmt:msA.191v
urn:cts:greekLit:tlg5026.msA.hmt:15.23,Comments,"urn:cite:hmt:vaimg.VA191VN-0693@0.204,0.6041,0.24,0.145",urn:cite:hmt:msA.191v
urn:cts:greekLit:tlg5026.msA.hmt:15.24,Comments,"urn:cite:hmt:vaimg.VA191VN-0693@0.215,0.7243,0.703,0.0541",urn:cite:hmt:msA.191v
urn:cts:greekLit:tlg5026.msA.hmt:15.25,Comments,"urn:cite:hmt:vaimg.VA192RN-0363@0.178,0.1097,0.622,0.0255",urn:cite:hmt:msA.192r
urn:cts:greekLit:tlg5026.msA.hmt:15.26,Comments,"urn:cite:hmt:vaimg.VA192RN-0363@0.177,0.1225,0.644,0.1518",urn:cite:hmt:msA.192r
urn:cts:greekLit:tlg5026.msA.hmt:15.27,Comments,"urn:cite:hmt:vaimg.VA192RN-0363@0.598,0.4591,0.228,0.0751",urn:cite:hmt:msA.192r
urn:cts:greekLit:tlg5026.msA.hmt:15.28,Comments,"urn:cite:hmt:vaimg.VA192VN-0694@0.204,0.124,0.699,0.0496",urn:cite:hmt:msA.192v
urn:cts:greekLit:tlg5026.msA.hmt:15.29,Comments,"urn:cite:hmt:vaimg.VA192VN-0694@0.217,0.1548,0.686,0.0443",urn:cite:hmt:msA.192v
urn:cts:greekLit:tlg5026.msA.hmt:15.30,Comments,"urn:cite:hmt:vaimg.VA192VN-0694@0.207,0.4125,0.232,0.1826",urn:cite:hmt:msA.192v
urn:cts:greekLit:tlg5026.msA.hmt:15.31,Comments,"urn:cite:hmt:vaimg.VA192VN-0694@0.209,0.583,0.228,0.0691",urn:cite:hmt:msA.192v
urn:cts:greekLit:tlg5026.msA.hmt:15.32,Comments,"urn:cite:hmt:vaimg.VA192VN-0694@0.207,0.6409,0.237,0.0331",urn:cite:hmt:msA.192v
urn:cts:greekLit:tlg5026.msA.hmt:15.1000,Comments,"urn:cite:hmt:vaimg.VA192VN-0694@0.224,0.6634,0.206,0.0428",urn:cite:hmt:msA.192v
urn:cts:greekLit:tlg5026.msA.hmt:15.33,Comments,"urn:cite:hmt:vaimg.VA192VN-0694@0.211,0.6935,0.486,0.0609",urn:cite:hmt:msA.192v
urn:cts:greekLit:tlg5026.msA.hmt:15.34,Comments,"urn:cite:hmt:vaimg.VA193RN-0364@0.141,0.0984,0.638,0.0466",urn:cite:hmt:msA.193r
urn:cts:greekLit:tlg5026.msA.hmt:15.35,Comments,"urn:cite:hmt:vaimg.VA193RN-0364@0.159,0.1232,0.626,0.0466",urn:cite:hmt:msA.193r
urn:cts:greekLit:tlg5026.msA.hmt:15.36,Comments,"urn:cite:hmt:vaimg.VA193RN-0364@0.589,0.4763,0.204,0.0586",urn:cite:hmt:msA.193r
urn:cts:greekLit:tlg5026.msA.hmt:15.37,Comments,"urn:cite:hmt:vaimg.VA193RN-0364@0.59,0.5237,0.215,0.148",urn:cite:hmt:msA.193r
urn:cts:greekLit:tlg5026.msA.hmt:15.38,Comments,"urn:cite:hmt:vaimg.VA193VN-0695@0.227,0.1142,0.698,0.0691",urn:cite:hmt:msA.193v
urn:cts:greekLit:tlg5026.msA.hmt:15.39,Comments,"urn:cite:hmt:vaimg.VA193VN-0695@0.231,0.1675,0.687,0.0466",urn:cite:hmt:msA.193v
urn:cts:greekLit:tlg5026.msA.hmt:15.40,Comments,"urn:cite:hmt:vaimg.VA193VN-0695@0.218,0.3772,0.235,0.0579",urn:cite:hmt:msA.193v
urn:cts:greekLit:tlg5026.msA.hmt:15.41,Comments,"urn:cite:hmt:vaimg.VA193VN-0695@0.218,0.4237,0.235,0.0954",urn:cite:hmt:msA.193v
urn:cts:greekLit:tlg5026.msA.hmt:15.42,Comments,"urn:cite:hmt:vaimg.VA193VN-0695@0.213,0.5056,0.231,0.0789",urn:cite:hmt:msA.193v
urn:cts:greekLit:tlg5026.msA.hmt:15.43,Comments,"urn:cite:hmt:vaimg.VA193VN-0695@0.208,0.5748,0.231,0.0443",urn:cite:hmt:msA.193v
urn:cts:greekLit:tlg5026.msA.hmt:15.44,Comments,"urn:cite:hmt:vaimg.VA193VN-0695@0.207,0.6116,0.231,0.0443",urn:cite:hmt:msA.193v
urn:cts:greekLit:tlg5026.msA.hmt:15.45,Comments,"urn:cite:hmt:vaimg.VA193VN-0695@0.207,0.6424,0.236,0.0917",urn:cite:hmt:msA.193v
urn:cts:greekLit:tlg5026.msA.hmt:15.46,Comments,"urn:cite:hmt:vaimg.VA194RN-0365@0.158,0.1044,0.652,0.0361",urn:cite:hmt:msA.194r
urn:cts:greekLit:tlg5026.msA.hmt:15.47,Comments,"urn:cite:hmt:vaimg.VA194RN-0365@0.181,0.1225,0.625,0.0338",urn:cite:hmt:msA.194r
urn:cts:greekLit:tlg5026.msA.hmt:15.48,Comments,"urn:cite:hmt:vaimg.VA194RN-0365@0.595,0.3456,0.207,0.0601",urn:cite:hmt:msA.194r
urn:cts:greekLit:tlg5026.msA.hmt:15.49,Comments,"urn:cite:hmt:vaimg.VA194RN-0365@0.597,0.3914,0.207,0.1044",urn:cite:hmt:msA.194r
urn:cts:greekLit:tlg5026.msA.hmt:15.50,Comments,"urn:cite:hmt:vaimg.VA194RN-0365@0.593,0.4853,0.216,0.0346",urn:cite:hmt:msA.194r
urn:cts:greekLit:tlg5026.msA.hmt:15.51,Comments,"urn:cite:hmt:vaimg.VA194RN-0365@0.586,0.5071,0.224,0.0571",urn:cite:hmt:msA.194r
urn:cts:greekLit:tlg5026.msA.hmt:15.52,Comments,"urn:cite:hmt:vaimg.VA194RN-0365@0.585,0.55,0.224,0.1247",urn:cite:hmt:msA.194r
urn:cts:greekLit:tlg5026.msA.hmt:15.53,Comments,"urn:cite:hmt:vaimg.VA194RN-0365@0.564,0.6619,0.243,0.0503",urn:cite:hmt:msA.194r
urn:cts:greekLit:tlg5026.msA.hmt:15.54,Comments,"urn:cite:hmt:vaimg.VA194VN-0696@0.205,0.1217,0.696,0.0428",urn:cite:hmt:msA.194v
urn:cts:greekLit:tlg5026.msA.hmt:15.55,Comments,"urn:cite:hmt:vaimg.VA194VN-0696@0.204,0.1465,0.709,0.0383",urn:cite:hmt:msA.194v
urn:cts:greekLit:tlg5026.msA.hmt:15.56,Comments,"urn:cite:hmt:vaimg.VA194VN-0696@0.206,0.1645,0.713,0.0721",urn:cite:hmt:msA.194v
urn:cts:greekLit:tlg5026.msA.hmt:15.57,Comments,"urn:cite:hmt:vaimg.VA194VN-0696@0.188,0.2171,0.253,0.0556",urn:cite:hmt:msA.194v
urn:cts:greekLit:tlg5026.msA.hmt:15.58,Comments,"urn:cite:hmt:vaimg.VA194VN-0696@0.186,0.2615,0.253,0.0819",urn:cite:hmt:msA.194v
urn:cts:greekLit:tlg5026.msA.hmt:15.59,Comments,"urn:cite:hmt:vaimg.VA194VN-0696@0.21,0.3223,0.216,0.0406",urn:cite:hmt:msA.194v
urn:cts:greekLit:tlg5026.msA.hmt:15.60,Comments,"urn:cite:hmt:vaimg.VA194VN-0696@0.189,0.3509,0.25,0.2089",urn:cite:hmt:msA.194v
urn:cts:greekLit:tlg5026.msA.hmt:15.61,Comments,"urn:cite:hmt:vaimg.VA194VN-0696@0.183,0.5432,0.264,0.0699",urn:cite:hmt:msA.194v
urn:cts:greekLit:tlg5026.msA.hmt:15.62,Comments,"urn:cite:hmt:vaimg.VA194VN-0696@0.196,0.6033,0.247,0.0586",urn:cite:hmt:msA.194v
urn:cts:greekLit:tlg5026.msA.hmt:15.63,Comments,"urn:cite:hmt:vaimg.VA194VN-0696@0.199,0.6484,0.226,0.0443",urn:cite:hmt:msA.194v
urn:cts:greekLit:tlg5026.msA.hmt:15.64,Comments,"urn:cite:hmt:vaimg.VA194VN-0696@0.195,0.6829,0.242,0.0316",urn:cite:hmt:msA.194v
urn:cts:greekLit:tlg5026.msA.hmt:15.65,Comments,"urn:cite:hmt:vaimg.VA194VN-0696@0.198,0.7047,0.726,0.1195",urn:cite:hmt:msA.194v
urn:cts:greekLit:tlg5026.msA.hmt:15.67,Comments,"urn:cite:hmt:vaimg.VA195RN-0366@0.167,0.1022,0.641,0.0346",urn:cite:hmt:msA.195r
urn:cts:greekLit:tlg5026.msA.hmt:15.68,Comments,"urn:cite:hmt:vaimg.VA195RN-0366@0.175,0.1165,0.626,0.0609",urn:cite:hmt:msA.195r
urn:cts:greekLit:tlg5026.msA.hmt:15.69,Comments,"urn:cite:hmt:vaimg.VA195RN-0366@0.587,0.432,0.213,0.2209",urn:cite:hmt:msA.195r
urn:cts:greekLit:tlg5026.msA.hmt:15.70,Comments,"urn:cite:hmt:vaimg.VA195RN-0366@0.603,0.6446,0.196,0.0338",urn:cite:hmt:msA.195r
urn:cts:greekLit:tlg5026.msA.hmt:15.71,Comments,"urn:cite:hmt:vaimg.VA195RN-0366@0.604,0.6679,0.196,0.0488",urn:cite:hmt:msA.195r
urn:cts:greekLit:tlg5026.msA.hmt:15.72,Comments,"urn:cite:hmt:vaimg.VA195RN-0366@0.159,0.7243,0.645,0.0563",urn:cite:hmt:msA.195r
urn:cts:greekLit:tlg5026.msA.hmt:15.73,Comments,"urn:cite:hmt:vaimg.VA195VN-0697@0.209,0.118,0.71,0.0947",urn:cite:hmt:msA.195v
urn:cts:greekLit:tlg5026.msA.hmt:15.74,Comments,"urn:cite:hmt:vaimg.VA195VN-0697@0.216,0.1931,0.702,0.0278",urn:cite:hmt:msA.195v
urn:cts:greekLit:tlg5026.msA.hmt:15.75,Comments,"urn:cite:hmt:vaimg.VA195VN-0697@0.211,0.3231,0.226,0.1082",urn:cite:hmt:msA.195v
urn:cts:greekLit:tlg5026.msA.hmt:15.76,Comments,"urn:cite:hmt:vaimg.VA195VN-0697@0.208,0.5162,0.238,0.1082",urn:cite:hmt:msA.195v
urn:cts:greekLit:tlg5026.msA.hmt:15.77,Comments,"urn:cite:hmt:vaimg.VA195VN-0697@0.213,0.6146,0.225,0.0789",urn:cite:hmt:msA.195v
urn:cts:greekLit:tlg5026.msA.hmt:15.78,Comments,"urn:cite:hmt:vaimg.VA196RN-0367@0.158,0.0826,0.614,0.0376",urn:cite:hmt:msA.196r
urn:cts:greekLit:tlg5026.msA.hmt:15.79,Comments,"urn:cite:hmt:vaimg.VA196RN-0367@0.577,0.2885,0.212,0.1758",urn:cite:hmt:msA.196r
urn:cts:greekLit:tlg5026.msA.hmt:15.80,Comments,"urn:cite:hmt:vaimg.VA196RN-0367@0.575,0.4583,0.225,0.0473",urn:cite:hmt:msA.196r
urn:cts:greekLit:tlg5026.msA.hmt:15.81,Comments,"urn:cite:hmt:vaimg.VA196RN-0367@0.57,0.5004,0.221,0.1781",urn:cite:hmt:msA.196r
urn:cts:greekLit:tlg5026.msA.hmt:15.82,Comments,"urn:cite:hmt:vaimg.VA196RN-0367@0.153,0.6792,0.627,0.0331",urn:cite:hmt:msA.196r
urn:cts:greekLit:tlg5026.msA.hmt:15.83,Comments,"urn:cite:hmt:vaimg.VA196RN-0367@0.154,0.6972,0.627,0.0331",urn:cite:hmt:msA.196r
urn:cts:greekLit:tlg5026.msA.hmt:15.84,Comments,"urn:cite:hmt:vaimg.VA196RN-0367@0.273,0.7122,0.516,0.0218",urn:cite:hmt:msA.196r
urn:cts:greekLit:tlg5026.msA.hmt:15.300,Comments,"urn:cite:hmt:vaimg.VA196RN-0367@0.153,0.7205,0.466,0.0233",urn:cite:hmt:msA.196r
urn:cts:greekLit:tlg5026.msA.hmt:15.85,Comments,"urn:cite:hmt:vaimg.VA196VN-0698@0.243,0.2254,0.206,0.0481",urn:cite:hmt:msA.196v
urn:cts:greekLit:tlg5026.msA.hmt:15.86,Comments,"urn:cite:hmt:vaimg.VA196VN-0698@0.232,0.2637,0.22,0.0481",urn:cite:hmt:msA.196v
urn:cts:greekLit:tlg5026.msA.hmt:15.87,Comments,"urn:cite:hmt:vaimg.VA196VN-0698@0.239,0.4282,0.193,0.0406",urn:cite:hmt:msA.196v
urn:cts:greekLit:tlg5026.msA.hmt:15.88,Comments,"urn:cite:hmt:vaimg.VA196VN-0698@0.239,0.692,0.651,0.0316",urn:cite:hmt:msA.196v
urn:cts:greekLit:tlg5026.msA.hmt:15.89,Comments,"urn:cite:hmt:vaimg.VA197RN-0368@0.171,0.0947,0.633,0.1705",urn:cite:hmt:msA.197r
urn:cts:greekLit:tlg5026.msA.hmt:15.90,Comments,"urn:cite:hmt:vaimg.VA197RN-0368@0.601,0.2479,0.19,0.0413",urn:cite:hmt:msA.197r
urn:cts:greekLit:tlg5026.msA.hmt:15.91,Comments,"urn:cite:hmt:vaimg.VA197RN-0368@0.612,0.3486,0.175,0.0451",urn:cite:hmt:msA.197r
urn:cts:greekLit:tlg5026.msA.hmt:15.92,Comments,"urn:cite:hmt:vaimg.VA197RN-0368@0.598,0.3787,0.19,0.0691",urn:cite:hmt:msA.197r
urn:cts:greekLit:tlg5026.msA.hmt:15.93,Comments,"urn:cite:hmt:vaimg.VA197RN-0368@0.601,0.4395,0.189,0.0473",urn:cite:hmt:msA.197r
urn:cts:greekLit:tlg5026.msA.hmt:15.94,Comments,"urn:cite:hmt:vaimg.VA197RN-0368@0.605,0.5199,0.181,0.0706",urn:cite:hmt:msA.197r
urn:cts:greekLit:tlg5026.msA.hmt:15.95,Comments,"urn:cite:hmt:vaimg.VA197RN-0368@0.163,0.5785,0.625,0.16",urn:cite:hmt:msA.197r
urn:cts:greekLit:tlg5026.msA.hmt:15.96,Comments,"urn:cite:hmt:vaimg.VA197VN-0699@0.237,0.3028,0.212,0.0451",urn:cite:hmt:msA.197v
urn:cts:greekLit:tlg5026.msA.hmt:15.97,Comments,"urn:cite:hmt:vaimg.VA197VN-0699@0.235,0.3291,0.212,0.0533",urn:cite:hmt:msA.197v
urn:cts:greekLit:tlg5026.msA.hmt:15.98,Comments,"urn:cite:hmt:vaimg.VA197VN-0699@0.221,0.3742,0.228,0.0443",urn:cite:hmt:msA.197v
urn:cts:greekLit:tlg5026.msA.hmt:15.99,Comments,"urn:cite:hmt:vaimg.VA197VN-0699@0.215,0.408,0.244,0.0909",urn:cite:hmt:msA.197v
urn:cts:greekLit:tlg5026.msA.hmt:15.100,Comments,"urn:cite:hmt:vaimg.VA197VN-0699@0.224,0.4936,0.229,0.0518",urn:cite:hmt:msA.197v
urn:cts:greekLit:tlg5026.msA.hmt:15.101,Comments,"urn:cite:hmt:vaimg.VA197VN-0699@0.227,0.5349,0.229,0.0488",urn:cite:hmt:msA.197v
urn:cts:greekLit:tlg5026.msA.hmt:15.102,Comments,"urn:cite:hmt:vaimg.VA197VN-0699@0.249,0.7145,0.654,0.0421",urn:cite:hmt:msA.197v
urn:cts:greekLit:tlg5026.msA.hmt:15.103,Comments,"urn:cite:hmt:vaimg.VA197VN-0699@0.386,0.7295,0.504,0.0285",urn:cite:hmt:msA.197v
urn:cts:greekLit:tlg5026.msA.hmt:15.104,Comments,"urn:cite:hmt:vaimg.VA198RN-0369@0.169,0.1029,0.621,0.0368",urn:cite:hmt:msA.198r
urn:cts:greekLit:tlg5026.msA.hmt:15.105,Comments,"urn:cite:hmt:vaimg.VA198RN-0369@0.183,0.1195,0.611,0.0331",urn:cite:hmt:msA.198r
urn:cts:greekLit:tlg5026.msA.hmt:15.106,Comments,"urn:cite:hmt:vaimg.VA198RN-0369@0.184,0.1352,0.617,0.0331",urn:cite:hmt:msA.198r
urn:cts:greekLit:tlg5026.msA.hmt:15.107,Comments,"urn:cite:hmt:vaimg.VA198RN-0369@0.59,0.3824,0.193,0.0556",urn:cite:hmt:msA.198r
urn:cts:greekLit:tlg5026.msA.hmt:15.108,Comments,"urn:cite:hmt:vaimg.VA198RN-0369@0.593,0.4215,0.198,0.1683",urn:cite:hmt:msA.198r
