CtsUrn,Comments,VisualEvidence,FolioUrn
urn:cts:greekLit:tlg5026.msA.hmt:4.536,Main Scholion 1,"urn:cite:hmt:vaimg.VA058RN_0059.v1@0.17999263,0.10539419,0.55545321,0.02116183",urn:cite:hmt:msA.58r
urn:cts:greekLit:tlg5026.msA.hmt:4.537,Main Scholion 2,"urn:cite:hmt:vaimg.VA058RN_0059.v1@0.17557111,0.11991701,0.61403832,0.05892116",urn:cite:hmt:msA.58r
urn:cts:greekLit:tlg5026.msA.hmt:4.541,Main Scholion 3,"urn:cite:hmt:vaimg.VA058RN_0059.v1@0.27947679,0.16846473,0.37140752,0.01327801",urn:cite:hmt:msA.58r
urn:cts:greekLit:tlg5026.msA.hmt:4.549,Main Scholion 4,"urn:cite:hmt:vaimg.VA058RN_0059.v1@0.17667649,0.17302905,0.62564480,0.13734440",urn:cite:hmt:msA.58r
urn:cts:greekLit:tlg5026.msA.hmt:4.552,Main Scholion 5,"urn:cite:hmt:vaimg.VA058RN_0059.v1@0.60482682,0.30912863,0.19380987,0.07939142",urn:cite:hmt:msA.58r
urn:cts:greekLit:tlg5026.msA.hmt:4.551,Main Scholion 6,"urn:cite:hmt:vaimg.VA058RN_0059.v1@0.59727340,0.38284924,0.21002211,0.05435685",urn:cite:hmt:msA.58r
urn:cts:greekLit:tlg5026.msA.hmt:4.559,Main Scholion 7,"urn:cite:hmt:vaimg.VA058RN_0059.v1@0.59616802,0.43167358,0.20633751,0.08409405",urn:cite:hmt:msA.58r
urn:cts:greekLit:tlg5026.msA.hmt:4.563,Main Scholion 8,"urn:cite:hmt:vaimg.VA058RN_0059.v1@0.59764186,0.51894882,0.18865144,0.05366528",urn:cite:hmt:msA.58r
urn:cts:greekLit:tlg5026.msA.hmt:4.558,Main Scholion 9,"urn:cite:hmt:vaimg.VA058RN_0059.v1@0.60851142,0.57427386,0.17999263,0.07897649",urn:cite:hmt:msA.58r
urn:cts:greekLit:tlg5026.msA.hmt:4.578,Main Scholion 1,"urn:cite:hmt:vaimg.VA058VN_0560.v1@0.21739130,0.45629322,0.58142962,0.30428769",urn:cite:hmt:msA.58v
urn:cts:greekLit:tlg5026.msA.hmt:4.579,Main Scholion 2,"urn:cite:hmt:vaimg.VA058VN_0560.v1@0.23691968,0.73236515,0.57424466,0.05809129",urn:cite:hmt:msA.58v
urn:cts:greekLit:tlg5026.msA.hmt:4.582,Main Scholion 3,"urn:cite:hmt:vaimg.VA058VN_0560.v1@0.24189388,0.76721992,0.58198231,0.05352697",urn:cite:hmt:msA.58v
urn:cts:greekLit:tlg5026.msA.hmt:4.588,Main Scholion 4,"urn:cite:hmt:vaimg.VA058VN_0560.v1@0.24244657,0.79419087,0.58032424,0.05809129",urn:cite:hmt:msA.58v
urn:cts:greekLit:tlg5026.msA.hmt:4.599,Main Scholion 1,"urn:cite:hmt:vaimg.VA059RN_0060.v1@0.19712601,0.11618257,0.52339720,0.01825726",urn:cite:hmt:msA.59r
urn:cts:greekLit:tlg5026.msA.hmt:4.603,Main Scholion 2,"urn:cite:hmt:vaimg.VA059RN_0060.v1@0.19767870,0.13029046,0.59856301,0.03195021",urn:cite:hmt:msA.59r
urn:cts:greekLit:tlg5026.msA.hmt:4.858,Main Scholion 3,"urn:cite:hmt:vaimg.VA059RN_0060.v1@0.18883567,0.14979253,0.60408990,0.04896266",urn:cite:hmt:msA.59r
urn:cts:greekLit:tlg5026.msA.hmt:4.859,Main Scholion 4,"urn:cite:hmt:vaimg.VA059RN_0060.v1@0.67299189,0.24066390,0.12546057,0.01369295",urn:cite:hmt:msA.59r
urn:cts:greekLit:tlg5026.msA.hmt:4.616,Main Scholion 5,"urn:cite:hmt:vaimg.VA059RN_0060.v1@0.18330877,0.69502075,0.59248342,0.04439834",urn:cite:hmt:msA.59r
urn:cts:greekLit:tlg5026.msA.hmt:4.619,Main Scholion 6,"urn:cite:hmt:vaimg.VA059RN_0060.v1@0.17280766,0.72946058,0.61016949,0.07136929",urn:cite:hmt:msA.59r
urn:cts:greekLit:tlg5026.msA.hmt:4.621,Main Scholion 7,"urn:cite:hmt:vaimg.VA059RN_0060.v1@0.18165070,0.79419087,0.12546057,0.02033195",urn:cite:hmt:msA.59r
urn:cts:greekLit:tlg5026.msA.hmt:4.860,Main Scholion 8,"urn:cite:hmt:vaimg.VA059RN_0060.v1@0.31153279,0.79709544,0.34985262,0.02199170",urn:cite:hmt:msA.59r
urn:cts:greekLit:tlg5026.msA.hmt:4.624,Main Scholion 1,"urn:cite:hmt:vaimg.VA059VN_0561.v1@0.21499632,0.12282158,0.60077377,0.03609959",urn:cite:hmt:msA.59v
urn:cts:greekLit:tlg5026.msA.hmt:4.626,Main Scholion 2,"urn:cite:hmt:vaimg.VA059VN_0561.v1@0.22052321,0.14066390,0.64664702,0.06141079",urn:cite:hmt:msA.59v
urn:cts:greekLit:tlg5026.msA.hmt:4.639,Main Scholion 3,"urn:cite:hmt:vaimg.VA059VN_0561.v1@0.22107590,0.18049793,0.63835667,0.03485477",urn:cite:hmt:msA.59v
urn:cts:greekLit:tlg5026.msA.hmt:4.631,Main Scholion 4,"urn:cite:hmt:vaimg.VA059VN_0561.v1@0.20891673,0.21369295,0.20615328,0.04771784",urn:cite:hmt:msA.59v
urn:cts:greekLit:tlg5026.msA.hmt:4.642,Main Scholion 5,"urn:cite:hmt:vaimg.VA059VN_0561.v1@0.21481209,0.44343015,0.21886514,0.08879668",urn:cite:hmt:msA.59v
urn:cts:greekLit:tlg5026.msA.hmt:4.866,Main Scholion 6,"urn:cite:hmt:vaimg.VA059VN_0561.v1@0.21739130,0.53388658,0.21665438,0.08132780",urn:cite:hmt:msA.59v
urn:cts:greekLit:tlg5026.msA.hmt:4.646,Main Scholion 7,"urn:cite:hmt:vaimg.VA059VN_0561.v1@0.20596905,0.60802213,0.22660280,0.05753804",urn:cite:hmt:msA.59v
urn:cts:greekLit:tlg5026.msA.hmt:4.652,Main Scholion 8,"urn:cite:hmt:vaimg.VA059VN_0561.v1@0.21554901,0.65864454,0.23323508,0.05283541",urn:cite:hmt:msA.59v
urn:cts:greekLit:tlg5026.msA.hmt:4.656,Main Scholion 1,"urn:cite:hmt:vaimg.VA060RN_0061.v1@0.18754606,0.10968188,0.60685335,0.03609959",urn:cite:hmt:msA.60r
urn:cts:greekLit:tlg5026.msA.hmt:4.661,Main Scholion 2,"urn:cite:hmt:vaimg.VA060RN_0061.v1@0.19086220,0.14204703,0.62730287,0.02323651",urn:cite:hmt:msA.60r
urn:cts:greekLit:tlg5026.msA.hmt:4.667,Main Scholion 3,"urn:cite:hmt:vaimg.VA060RN_0061.v1@0.62196021,0.41825726,0.20965365,0.04177040",urn:cite:hmt:msA.60r
urn:cts:greekLit:tlg5026.msA.hmt:4.670,Main Scholion 4,"urn:cite:hmt:vaimg.VA060RN_0061.v1@0.62159175,0.47662517,0.19307296,0.08215768",urn:cite:hmt:msA.60r
urn:cts:greekLit:tlg5026.msA.hmt:4.676,Main Scholion 5,"urn:cite:hmt:vaimg.VA060RN_0061.v1@0.17501842,0.55726141,0.74355195,0.16984786",urn:cite:hmt:msA.60r
urn:cts:greekLit:tlg5026.msA.hmt:4.681,Main Scholion 6,"urn:cite:hmt:vaimg.VA060RN_0061.v1@0.17391304,0.71327801,0.65935888,0.03360996",urn:cite:hmt:msA.60r
urn:cts:greekLit:tlg5026.msA.hmt:4.687,Main Scholion 7,"urn:cite:hmt:vaimg.VA060RN_0061.v1@0.16120118,0.73983402,0.66875461,0.02572614",urn:cite:hmt:msA.60r
urn:cts:greekLit:tlg5026.msA.hmt:4.691,Main Scholion 8,"urn:cite:hmt:vaimg.VA060RN_0061.v1@0.16783346,0.75311203,0.66322771,0.05311203",urn:cite:hmt:msA.60r
urn:cts:greekLit:tlg5026.msA.hmt:4.697,Main Scholion 1,"urn:cite:hmt:vaimg.VA060VN_0562.v1@0.20928519,0.12240664,0.57369197,0.02033195",urn:cite:hmt:msA.60v
urn:cts:greekLit:tlg5026.msA.hmt:4.698,Main Scholion 2,"urn:cite:hmt:vaimg.VA060VN_0562.v1@0.21149595,0.13485477,0.60298452,0.02863071",urn:cite:hmt:msA.60v
urn:cts:greekLit:tlg5026.msA.hmt:4.706,Main Scholion 3,"urn:cite:hmt:vaimg.VA060VN_0562.v1@0.19731024,0.42572614,0.22218128,0.04481328",urn:cite:hmt:msA.60v
urn:cts:greekLit:tlg5026.msA.hmt:4.709,Main Scholion 4,"urn:cite:hmt:vaimg.VA060VN_0562.v1@0.19786293,0.47178423,0.21444363,0.07634855",urn:cite:hmt:msA.60v
urn:cts:greekLit:tlg5026.msA.hmt:4.712,Main Scholion 5,"urn:cite:hmt:vaimg.VA060VN_0562.v1@0.19620486,0.54481328,0.22107590,0.07261411",urn:cite:hmt:msA.60v
urn:cts:greekLit:tlg5026.msA.hmt:4.718,Main Scholion 6,"urn:cite:hmt:vaimg.VA060VN_0562.v1@0.20338983,0.61120332,0.23268239,0.15560166",urn:cite:hmt:msA.60v
urn:cts:greekLit:tlg5026.msA.hmt:4.721,Main Scholion 1,"urn:cite:hmt:vaimg.VA061RN_0062.v1@0.17925571,0.11991701,0.63227708,0.04771784",urn:cite:hmt:msA.61r
urn:cts:greekLit:tlg5026.msA.hmt:4.728,Main Scholion 2,"urn:cite:hmt:vaimg.VA061RN_0062.v1@0.18533530,0.16431535,0.62177598,0.03526971",urn:cite:hmt:msA.61r
urn:cts:greekLit:tlg5026.msA.hmt:4.733,Main Scholion 3,"urn:cite:hmt:vaimg.VA061RN_0062.v1@0.19970523,0.18340249,0.59690494,0.03278008",urn:cite:hmt:msA.61r
urn:cts:greekLit:tlg5026.msA.hmt:4.737,Main Scholion 4,"urn:cite:hmt:vaimg.VA061RN_0062.v1@0.62251290,0.47427386,0.21278556,0.17634855",urn:cite:hmt:msA.61r
urn:cts:greekLit:tlg5026.msA.hmt:4.742,Main Scholion 5,"urn:cite:hmt:vaimg.VA061RN_0062.v1@0.62472366,0.64813278,0.20173176,0.06390041",urn:cite:hmt:msA.61r
urn:cts:greekLit:tlg5026.msA.hmt:4.744,Main Scholion 6,"urn:cite:hmt:vaimg.VA061RN_0062.v1@0.17207074,0.72780083,0.63780398,0.05228216",urn:cite:hmt:msA.61r
urn:cts:greekLit:tlg5026.msA.hmt:4.745,Main Scholion 7,"urn:cite:hmt:vaimg.VA061RN_0062.v1@0.19417833,0.76639004,0.61016949,0.02946058",urn:cite:hmt:msA.61r
urn:cts:greekLit:tlg5026.msA.hmt:4.750,Main Scholion 8,"urn:cite:hmt:vaimg.VA061RN_0062.v1@0.19086220,0.78506224,0.63282977,0.05601660",urn:cite:hmt:msA.61r
urn:cts:greekLit:tlg5026.msA.hmt:4.758,Main Scholion 1,"urn:cite:hmt:vaimg.VA061VN_0563.v1@0.20781135,0.12641770,0.66543847,0.03900415",urn:cite:hmt:msA.61v
urn:cts:greekLit:tlg5026.msA.hmt:4.771,Main Scholion 2,"urn:cite:hmt:vaimg.VA061VN_0563.v1@0.19123066,0.51065007,0.20928519,0.13720609",urn:cite:hmt:msA.61v
urn:cts:greekLit:tlg5026.msA.hmt:4.775,Main Scholion 3,"urn:cite:hmt:vaimg.VA061VN_0563.v1@0.19896831,0.64370678,0.20228445,0.04287690",urn:cite:hmt:msA.61v
urn:cts:greekLit:tlg5026.msA.hmt:4.778,Main Scholion 4,"urn:cite:hmt:vaimg.VA061VN_0563.v1@0.20560059,0.68215768,0.20965365,0.05975104",urn:cite:hmt:msA.61v
urn:cts:greekLit:tlg5026.msA.hmt:4.780,Main Scholion 1,"urn:cite:hmt:vaimg.VA062RN_0063.v1@0.16635962,0.11106501,0.64719971,0.09128631",urn:cite:hmt:msA.62r
urn:cts:greekLit:tlg5026.msA.hmt:4.783,Main Scholion 2,"urn:cite:hmt:vaimg.VA062RN_0063.v1@0.16912307,0.19073306,0.64664702,0.04813278",urn:cite:hmt:msA.62r
urn:cts:greekLit:tlg5026.msAint.hmt:4.791,51v.Aint 1,"urn:cite:hmt:vaimg.VA051VN_0553.v1@0.86366986,0.26569848,0.03260870,0.01479945",urn:cite:hmt:msA.51v
urn:cts:greekLit:tlg5026.msAint.hmt:4.68,52r.Aint 1,"urn:cite:hmt:vaimg.VA052RN_0053.v1@0.09229919,0.39239281,0.05471629,0.04674965",urn:cite:hmt:msA.52r
urn:cts:greekLit:tlg5026.msAint.hmt:4.165,53r.Aint 1,"urn:cite:hmt:vaimg.VA053RN_0054.v1@0.09966839,0.52531120,0.05987472,0.04177040",urn:cite:hmt:msA.53r
urn:cts:greekLit:tlg5026.msAint.hmt:4.235,54r.Aint 1,"urn:cite:hmt:vaimg.VA054RN_0055.v1@0.12030214,0.31023513,0.06540162,0.03084371",urn:cite:hmt:msA.54r
urn:cts:greekLit:tlg5026.msAint.hmt:4.242,54r.Aint 2,"urn:cite:hmt:vaimg.VA054RN_0055.v1@0.11845984,0.35020747,0.06558585,0.05836791",urn:cite:hmt:msA.54r
urn:cts:greekLit:tlg5026.msAint.hmt:4.260,54r.Aint 3,"urn:cite:hmt:vaimg.VA054RN_0055.v1@0.11201179,0.43305671,0.06853353,0.04052559",urn:cite:hmt:msA.54r
urn:cts:greekLit:tlg5026.msAint.hmt:4.263,54r.Aint 4,"urn:cite:hmt:vaimg.VA054RN_0055.v1@0.11606485,0.48603043,0.06650700,0.02171508",urn:cite:hmt:msA.54r
urn:cts:greekLit:tlg5026.msAint.hmt:4.266,54r.Aint 5,"urn:cite:hmt:vaimg.VA054RN_0055.v1@0.11238025,0.50650069,0.07719234,0.01977870",urn:cite:hmt:msA.54r
urn:cts:greekLit:tlg5026.msAint.hmt:4.275,54r.Aint 6,"urn:cite:hmt:vaimg.VA054RN_0055.v1@0.10961680,0.57482711,0.07148121,0.04605809",urn:cite:hmt:msA.54r
urn:cts:greekLit:tlg5026.msAint.hmt:4.282,54r.Aint 7,"urn:cite:hmt:vaimg.VA054RN_0055.v1@0.11348563,0.65283541,0.06853353,0.04024896",urn:cite:hmt:msA.54r
urn:cts:greekLit:tlg5026.msAint.hmt:4.300,54v.Aint 1,"urn:cite:hmt:vaimg.VA054VN_0556.v1@0.80563744,0.31908714,0.05637436,0.02544952",urn:cite:hmt:msA.54v
urn:cts:greekLit:tlg5026.msAint.hmt:4.313,54v.Aint 2,"urn:cite:hmt:vaimg.VA054VN_0556.v1@0.83382461,0.44467497,0.03684598,0.02752420",urn:cite:hmt:msA.54v
urn:cts:greekLit:tlg5026.msAint.hmt:4.339,55r.Aint 1,"urn:cite:hmt:vaimg.VA055RN_0056.v1@0.13633014,0.31742739,0.03518791,0.03153527",urn:cite:hmt:msA.55r
urn:cts:greekLit:tlg5026.msAint.hmt:4.410,56r.Aint 1,"urn:cite:hmt:vaimg.VA056RN_0057.v1@0.14609433,0.28907331,0.04974208,0.01369295",urn:cite:hmt:msA.56r
urn:cts:greekLit:tlg5026.msAint.hmt:4.434,56r.Aint 2,"urn:cite:hmt:vaimg.VA056RN_0057.v1@0.13061901,0.53748271,0.04863670,0.02517289",urn:cite:hmt:msA.56r
urn:cts:greekLit:tlg5026.msAint.hmt:4.479,57r.Aint 1,"urn:cite:hmt:vaimg.VA057RN_0058.v1@0.12601326,0.45477178,0.06890199,0.03001383",urn:cite:hmt:msA.57r
urn:cts:greekLit:tlg5026.msAint.hmt:4.482,57r.Aint 2,"urn:cite:hmt:vaimg.VA057RN_0058.v1@0.12527634,0.49820194,0.07148121,0.02088520",urn:cite:hmt:msA.57r
urn:cts:greekLit:tlg5026.msAint.hmt:4.486,57r.Aint 3,"urn:cite:hmt:vaimg.VA057RN_0058.v1@0.12251290,0.55670816,0.06669123,0.05504841",urn:cite:hmt:msA.57r
urn:cts:greekLit:tlg5026.msAint.hmt:4.542,58r.Aint 1,"urn:cite:hmt:vaimg.VA058RN_0059.v1@0.11901253,0.31341632,0.06190125,0.04591978",urn:cite:hmt:msA.58r
urn:cts:greekLit:tlg5026.msAint.hmt:4.592,58v.Aint 1,"urn:cite:hmt:vaimg.VA058VN_0560.v1@0.836,0.6732,0.068,0.1142",urn:cite:hmt:msA.58v
urn:cts:greekLit:tlg5026.msAint.hmt:4.602,59r.Aint 1,"urn:cite:hmt:vaimg.VA059RN_0060.v1@0.13669860,0.38962656,0.06226971,0.04591978",urn:cite:hmt:msA.59r
urn:cts:greekLit:tlg5026.msAint.hmt:4.636,59v.Aint 1,"urn:cite:hmt:vaimg.VA059VN_0561.v1@0.83935151,0.34149378,0.03758290,0.01535270",urn:cite:hmt:msA.59v
urn:cts:greekLit:tlg5026.msAint.hmt:4.673,60r.Aint 1,"urn:cite:hmt:vaimg.VA060RN_0061.v1@0.12085483,0.52378976,0.06705969,0.03347165",urn:cite:hmt:msA.60r
urn:cts:greekLit:tlg5026.msAint.hmt:4.678,60r.Aint 2,"urn:cite:hmt:vaimg.VA060RN_0061.v1@0.12380251,0.56417704,0.06705969,0.02378976",urn:cite:hmt:msA.60r
urn:cts:greekLit:tlg5026.msAint.hmt:4.684,60r.Aint 3,"urn:cite:hmt:vaimg.VA060RN_0061.v1@0.11993368,0.62641770,0.05287399,0.03402490",urn:cite:hmt:msA.60r
urn:cts:greekLit:tlg5026.msAint.hmt:4.690,60r.Aint 4,"urn:cite:hmt:vaimg.VA060RN_0061.v1@0.11956522,0.66307054,0.06798084,0.02641770",urn:cite:hmt:msA.60r
urn:cts:greekLit:tlg5026.msAint.hmt:4.726,61r.Aint 1,"urn:cite:hmt:vaimg.VA061RN_0062.v1@0.12343405,0.32780083,0.04384672,0.05477178",urn:cite:hmt:msA.61r
urn:cts:greekLit:tlg5026.msAint.hmt:4.734,61r.Aint 2,"urn:cite:hmt:vaimg.VA061RN_0062.v1@0.14627856,0.44813278,0.02560796,0.00968188",urn:cite:hmt:msA.61r
urn:cts:greekLit:tlg5026.msAint.hmt:4.740,61r.Aint 3,"urn:cite:hmt:vaimg.VA061RN_0062.v1@0.12343405,0.50248963,0.05582167,0.06044260",urn:cite:hmt:msA.61r
urn:cts:greekLit:tlg5026.msAint.hmt:4.774,61v.Aint 1,"urn:cite:hmt:vaimg.VA061VN_0563.v1@0.86477524,0.51244813,0.02763449,0.01811895",urn:cite:hmt:msA.61v
urn:cts:greekLit:tlg5026.msAint.hmt:4.782,62r.Aint 1,"urn:cite:hmt:vaimg.VA062RN_0063.v1@0.12988209,0.28769018,0.04918939,0.02738589",urn:cite:hmt:msA.62r
urn:cts:greekLit:tlg5026.msAim.hmt:4.788,51r.Aim 1,"urn:cite:hmt:vaimg.VA051RN_0052.v1@0.51639646,0.66348548,0.05471629,0.02461964",urn:cite:hmt:msA.51r
urn:cts:greekLit:tlg5026.msAim.hmt:4.789,51v.Aim 1,"urn:cite:hmt:vaimg.VA051VN_0553.v1@0.44288873,0.37814661,0.03868828,0.01964039",urn:cite:hmt:msA.51v
urn:cts:greekLit:tlg5026.msAim.hmt:4.790,51v.Aim 2,"urn:cite:hmt:vaimg.VA051VN_0553.v1@0.43809875,0.49723375,0.05397937,0.04080221",urn:cite:hmt:msA.51v
urn:cts:greekLit:tlg5026.msAim.hmt:4.793,52r.Aim 1,"urn:cite:hmt:vaimg.VA052RN_0053.v1@0.49760501,0.44661134,0.05379514,0.01355463",urn:cite:hmt:msA.52r
urn:cts:greekLit:tlg5026.msAim.hmt:4.794,52r.Aim 2,"urn:cite:hmt:vaimg.VA052RN_0053.v1@0.53518791,0.62780083,0.02321297,0.02614108",urn:cite:hmt:msA.52r
urn:cts:greekLit:tlg5026.msAim.hmt:4.796,52v.Aim 1,"urn:cite:hmt:vaimg.VA052VN_0554.v1@0.44307296,0.21037344,0.05029477,0.02876902",urn:cite:hmt:msA.52v
urn:cts:greekLit:tlg5026.msAim.hmt:4.797,52v.Aim 2,"urn:cite:hmt:vaimg.VA052VN_0554.v1@0.43441415,0.23831259,0.05969049,0.03596127",urn:cite:hmt:msA.52v
urn:cts:greekLit:tlg5026.msAim.hmt:4.798,52v.Aim 3,"urn:cite:hmt:vaimg.VA052VN_0554.v1@0.43994105,0.50304288,0.06521739,0.03775934",urn:cite:hmt:msA.52v
urn:cts:greekLit:tlg5026.msAim.hmt:4.800,53r.Aim 1,"urn:cite:hmt:vaimg.VA053RN_0054.v1@0.53242447,0.54619640,0.03371408,0.02655602",urn:cite:hmt:msA.53r
urn:cts:greekLit:tlg5026.msAim.hmt:4.803,53v.Aim 1,"urn:cite:hmt:vaimg.VA053VN_0555.v1@0.42778187,0.38962656,0.04734709,0.01977870",urn:cite:hmt:msA.53v
urn:cts:greekLit:tlg5026.msAim.hmt:4.804,53v.Aim 2,"urn:cite:hmt:vaimg.VA053VN_0555.v1@0.43515107,0.61313970,0.05895357,0.01673582",urn:cite:hmt:msA.53v
urn:cts:greekLit:tlg5026.msAim.hmt:4.807,54r.Aim 1,"urn:cite:hmt:vaimg.VA054RN_0055.v1@0.54808401,0.54190871,0.02781872,0.04564315",urn:cite:hmt:msA.54r
urn:cts:greekLit:tlg5026.msAim.hmt:4.808,54r.Aim 2,"urn:cite:hmt:vaimg.VA054RN_0055.v1@0.54458364,0.62199170,0.03389831,0.01327801",urn:cite:hmt:msA.54r
urn:cts:greekLit:tlg5026.msAim.hmt:4.809,54v.Aim 1,"urn:cite:hmt:vaimg.VA054VN_0556.v1@0.40751658,0.38243430,0.05176861,0.01673582",urn:cite:hmt:msA.54v
urn:cts:greekLit:tlg5026.msAim.hmt:4.810,54v.Aim 2,"urn:cite:hmt:vaimg.VA054VN_0556.v1@0.42114959,0.45947441,0.05342668,0.01853389",urn:cite:hmt:msA.54v
urn:cts:greekLit:tlg5026.msAim.hmt:4.811,54v.Aim 3,"urn:cite:hmt:vaimg.VA054VN_0556.v1@0.42501842,0.59612725,0.04863670,0.03153527",urn:cite:hmt:msA.54v
urn:cts:greekLit:tlg5026.msAim.hmt:4.812,55r.Aim 1,"urn:cite:hmt:vaimg.VA055RN_0056.v1@0.52560796,0.22448133,0.04532056,0.02143845",urn:cite:hmt:msA.55r
urn:cts:greekLit:tlg5026.msAim.hmt:4.813,55r.Aim 2,"urn:cite:hmt:vaimg.VA055RN_0056.v1@0.51952837,0.31922545,0.05508475,0.03941909",urn:cite:hmt:msA.55r
urn:cts:greekLit:tlg5026.msAim.hmt:4.814,55r.Aim 3,"urn:cite:hmt:vaimg.VA055RN_0056.v1@0.54016212,0.43720609,0.06595431,0.01396957",urn:cite:hmt:msA.55r
urn:cts:greekLit:tlg5026.msAim.hmt:4.815,55r.Aim 4,"urn:cite:hmt:vaimg.VA055RN_0056.v1@0.55176861,0.57690180,0.03113486,0.01147994",urn:cite:hmt:msA.55r
urn:cts:greekLit:tlg5026.msAim.hmt:4.816,55r.Aim 5,"urn:cite:hmt:vaimg.VA055RN_0056.v1@0.52781872,0.62130014,0.03518791,0.02240664",urn:cite:hmt:msA.55r
urn:cts:greekLit:tlg5026.msAim.hmt:4.819,55v.Aim 1,"urn:cite:hmt:vaimg.VA055VN_0557.v1@0.42833456,0.30885201,0.04734709,0.02807746",urn:cite:hmt:msA.55v
urn:cts:greekLit:tlg5026.msAim.hmt:4.820,55v.Aim 2,"urn:cite:hmt:vaimg.VA055VN_0557.v1@0.43570376,0.52019364,0.05011054,0.03416321",urn:cite:hmt:msA.55v
urn:cts:greekLit:tlg5026.msAim.hmt:4.821,55v.Aim 3,"urn:cite:hmt:vaimg.VA055VN_0557.v1@0.43607222,0.55573997,0.04716286,0.05186722",urn:cite:hmt:msA.55v
urn:cts:greekLit:tlg5026.msAim.hmt:4.824,56r.Aim 1,"urn:cite:hmt:vaimg.VA056RN_0057.v1@0.58658806,0.38381743,0.04974208,0.02213001",urn:cite:hmt:msA.56r
urn:cts:greekLit:tlg5026.msAim.hmt:4.825,56r.Aim 2,"urn:cite:hmt:vaimg.VA056RN_0057.v1@0.59635225,0.42268326,0.04771555,0.01881051",urn:cite:hmt:msA.56r
urn:cts:greekLit:tlg5026.msAim.hmt:4.826,56r.Aim 3,"urn:cite:hmt:vaimg.VA056RN_0057.v1@0.55692704,0.45020747,0.07277082,0.00926694",urn:cite:hmt:msA.56r
urn:cts:greekLit:tlg5026.msAim.hmt:4.827,56r.Aim 4,"urn:cite:hmt:vaimg.VA056RN_0057.v1@0.59801032,0.46957123,0.06742815,0.01479945",urn:cite:hmt:msA.56r
urn:cts:greekLit:tlg5026.msAim.hmt:4.831,56v.Aim 1,"urn:cite:hmt:vaimg.VA056VN_0558.v1@0.42317612,0.24854772,0.04753132,0.02849239",urn:cite:hmt:msA.56v
urn:cts:greekLit:tlg5026.msAim.hmt:4.832,56v.Aim 2,"urn:cite:hmt:vaimg.VA056VN_0558.v1@0.44565217,0.57192254,0.03297716,0.01908714",urn:cite:hmt:msA.56v
urn:cts:greekLit:tlg5026.msAim.hmt:4.833,56v.Aim 3,"urn:cite:hmt:vaimg.VA056VN_0558.v1@0.43865144,0.66860304,0.05140015,0.02738589",urn:cite:hmt:msA.56v
urn:cts:greekLit:tlg5026.msAim.hmt:4.836,57r.Aim 1,"urn:cite:hmt:vaimg.VA057RN_0058.v1@0.61366986,0.68298755,0.03039794,0.01950207",urn:cite:hmt:msA.57r
urn:cts:greekLit:tlg5026.msAim.hmt:4.844,57v.Aim 1,"urn:cite:hmt:vaimg.VA057VN_0559.v1@0.41820192,0.35159059,0.05047900,0.02130014",urn:cite:hmt:msA.57v
urn:cts:greekLit:tlg5026.msAim.hmt:4.845,57v.Aim 2,"urn:cite:hmt:vaimg.VA057VN_0559.v1@0.41985999,0.42088520,0.05526898,0.02406639",urn:cite:hmt:msA.57v
urn:cts:greekLit:tlg5026.msAim.hmt:4.846,57v.Aim 3,"urn:cite:hmt:vaimg.VA057VN_0559.v1@0.42649226,0.46182573,0.05379514,0.04550484",urn:cite:hmt:msA.57v
urn:cts:greekLit:tlg5026.msAim.hmt:4.847,57v.Aim 4,"urn:cite:hmt:vaimg.VA057VN_0559.v1@0.43238762,0.61396957,0.04255711,0.02614108",urn:cite:hmt:msA.57v
urn:cts:greekLit:tlg5026.msAim.hmt:4.848,57v.Aim 5,"urn:cite:hmt:vaimg.VA057VN_0559.v1@0.43091378,0.68243430,0.11016949,0.03112033",urn:cite:hmt:msA.57v
urn:cts:greekLit:tlg5026.msAim.hmt:4.849,58r.Aim 1,"urn:cite:hmt:vaimg.VA058RN_0059.v1@0.51529108,0.30124481,0.05213707,0.00982019",urn:cite:hmt:msA.58r
urn:cts:greekLit:tlg5026.msAim.hmt:4.850,58r.Aim 2,"urn:cite:hmt:vaimg.VA058RN_0059.v1@0.57056006,0.42448133,0.03039794,0.00968188",urn:cite:hmt:msA.58r
urn:cts:greekLit:tlg5026.msAim.hmt:4.851,58r.Aim 3,"urn:cite:hmt:vaimg.VA058RN_0059.v1@0.54292557,0.44937759,0.04882093,0.01784232",urn:cite:hmt:msA.58r
urn:cts:greekLit:tlg5026.msAim.hmt:4.852,58r.Aim 4,"urn:cite:hmt:vaimg.VA058RN_0059.v1@0.55342668,0.66984786,0.06282240,0.03554633",urn:cite:hmt:msA.58r
urn:cts:greekLit:tlg5026.msAim.hmt:4.854,58v.Aim 1,"urn:cite:hmt:vaimg.VA058VN_0560.v1@0.42428150,0.38616874,0.06079587,0.02282158",urn:cite:hmt:msA.58v
urn:cts:greekLit:tlg5026.msAim.hmt:4.855,58v.Aim 1,"urn:cite:hmt:vaimg.VA058VN_0560.v1@0.46757553,0.67994467,0.02910833,0.01507607",urn:cite:hmt:msA.58v
urn:cts:greekLit:tlg5026.msAim.hmt:4.861,59r.Aim 1,"urn:cite:hmt:vaimg.VA059RN_0060.v1@0.60814296,0.40788382,0.04808401,0.01369295",urn:cite:hmt:msA.59r
