"urn:cite:hmt:e4img.E4054v-191","Manuscript Escorialensis Ω 1.12, folio 54 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4055v-190","Manuscript Escorialensis Ω 1.12, folio 55 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4056v-189","Manuscript Escorialensis Ω 1.12, folio 56 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4057v-188","Manuscript Escorialensis Ω 1.12, folio 57 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4058v-187","Manuscript Escorialensis Ω 1.12, folio 58 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4059v-185","Manuscript Escorialensis Ω 1.12, folio 59 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4059v-186","Manuscript Escorialensis Ω 1.12, folio 59 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4060v-184","Manuscript Escorialensis Ω 1.12, folio 60 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4061v-183","Manuscript Escorialensis Ω 1.12, folio 61 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4062v-182","Manuscript Escorialensis Ω 1.12, folio 62 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4063v-181","Manuscript Escorialensis Ω 1.12, folio 63 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4064v-180","Manuscript Escorialensis Ω 1.12, folio 64 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4065v-179","Manuscript Escorialensis Ω 1.12, folio 65 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4067v-178","Manuscript Escorialensis Ω 1.12, folio 67 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4068v-177","Manuscript Escorialensis Ω 1.12, folio 68 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4069v-176","Manuscript Escorialensis Ω 1.12, folio 69 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4070v-175","Manuscript Escorialensis Ω 1.12, folio 70 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4071v-174","Manuscript Escorialensis Ω 1.12, folio 71 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4072v-173","Manuscript Escorialensis Ω 1.12, folio 72 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4073v-172","Manuscript Escorialensis Ω 1.12, folio 73 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4074v-171","Manuscript Escorialensis Ω 1.12, folio 74 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4075v-170","Manuscript Escorialensis Ω 1.12, folio 75 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4076v-169","Manuscript Escorialensis Ω 1.12, folio 76 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
