urn:cite:hmt:e3bifolio.E3-146v-147r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 146v and 147r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-147v-148r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 147v and 148r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-148v-149r-1,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 148v and 149r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-148v-149r-2,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 148v and 149r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-149v-150r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 149v and 150r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-14v-15r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 14v and 15r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-15v-16r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 15v and 16r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-16v-17r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 16v and 17r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-17v-18r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 17v and 18r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-18v-19r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 18v and 19r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-19v-20r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 19v and 20r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-1v-2r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 1v and 2r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-20v-21r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 20v and 21r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
