"urn:cite:hmt:scholia.364","urn:cts:greekLit:tlg5026.msAil.hmt:8.177","Interlinear scholion 26","urn:cite:hmt:chsimg.VA105RN-0106@0.5429,0.6134,0.0134,0.0101","urn:cite:hmt:msA.105r"
"urn:cite:hmt:scholia.365","urn:cts:greekLit:tlg5026.msAil.hmt:8.178","Interlinear scholion 27","urn:cite:hmt:chsimg.VA105RN-0106@0.4543,0.7071,0.0129,0.0118","urn:cite:hmt:msA.105r"
"urn:cite:hmt:scholia.366","urn:cts:greekLit:tlg5026.msAil.hmt:8.192","Interlinear scholion 28","urn:cite:hmt:chsimg.VA105VN-0608@0.6526,0.325,0.0083,0.0092","urn:cite:hmt:msA.105v"
"urn:cite:hmt:scholia.367","urn:cts:greekLit:tlg5026.msAil.hmt:8.193","Interlinear scholion 29","urn:cite:hmt:chsimg.VA105VN-0608@0.786,0.4355,0.0091,0.0075","urn:cite:hmt:msA.105v"
"urn:cite:hmt:scholia.368","urn:cts:greekLit:tlg5026.msAil.hmt:8.287","Interlinear scholion 30","urn:cite:hmt:chsimg.VA109RN-0110@0.2232,0.2743,0.0376,0.015","urn:cite:hmt:msA.109r"
"urn:cite:hmt:scholia.369","urn:cts:greekLit:tlg5026.msAil.hmt:8.288","Interlinear scholion 31","urn:cite:hmt:chsimg.VA109RN-0110@0.3196,0.4845,0.046,0.0198","urn:cite:hmt:msA.109r"
"urn:cite:hmt:scholia.370","urn:cts:greekLit:tlg5026.msAil.hmt:8.289","Interlinear scholion 32","urn:cite:hmt:chsimg.VA109RN-0110@0.4572,0.5251,0.0424,0.0174","urn:cite:hmt:msA.109r"
"urn:cite:hmt:scholia.371","urn:cts:greekLit:tlg5026.msAil.hmt:8.304","Interlinear scholion 33","urn:cite:hmt:chsimg.VA109VN-0612@0.6392,0.295,0.0148,0.015","urn:cite:hmt:msA.109v"
"urn:cite:hmt:scholia.372","urn:cts:greekLit:tlg5026.msAil.hmt:8.354","Interlinear scholion 34","urn:cite:hmt:chsimg.VA111RN-0112@0.4604,0.353,0.0168,0.012","urn:cite:hmt:msA.111r"
"urn:cite:hmt:scholia.373","urn:cts:greekLit:tlg5026.msAil.hmt:8.360","Interlinear scholion 35","urn:cite:hmt:chsimg.VA111VN-0614@0.732,0.2328,0.0468,0.0228","urn:cite:hmt:msA.111v"
