Siglum	Sequence	URN	RV	Label	CodexURN
msB	532	urn:cite:hmt:msB.266v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 266v	urn:cite:hmt:codex.msB
msB	206	urn:cite:hmt:msB.103v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 103v	urn:cite:hmt:codex.msB
msB	309	urn:cite:hmt:msB.155r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 155r	urn:cite:hmt:codex.msB
msB	105	urn:cite:hmt:msB.53r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 53r	urn:cite:hmt:codex.msB
msB	16	urn:cite:hmt:msB.8v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 8v	urn:cite:hmt:codex.msB
msB	670	urn:cite:hmt:msB.335v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 335v	urn:cite:hmt:codex.msB
msB	272	urn:cite:hmt:msB.136v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 136v	urn:cite:hmt:codex.msB
msB	208	urn:cite:hmt:msB.104v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 104v	urn:cite:hmt:codex.msB
msB	508	urn:cite:hmt:msB.254v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 254v	urn:cite:hmt:codex.msB
msB	68	urn:cite:hmt:msB.34v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 34v	urn:cite:hmt:codex.msB
msB	626	urn:cite:hmt:msB.313v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 313v	urn:cite:hmt:codex.msB
msB	108	urn:cite:hmt:msB.54v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 54v	urn:cite:hmt:codex.msB
msB	372	urn:cite:hmt:msB.186v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 186v	urn:cite:hmt:codex.msB
msB	200	urn:cite:hmt:msB.100v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 100v	urn:cite:hmt:codex.msB
msB	592	urn:cite:hmt:msB.296v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 296v	urn:cite:hmt:codex.msB
msB	631	urn:cite:hmt:msB.316r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 316r	urn:cite:hmt:codex.msB
msB	260	urn:cite:hmt:msB.130v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 130v	urn:cite:hmt:codex.msB
msB	586	urn:cite:hmt:msB.293v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 293v	urn:cite:hmt:codex.msB
msB	669	urn:cite:hmt:msB.335r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 335r	urn:cite:hmt:codex.msB
msB	450	urn:cite:hmt:msB.225v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 225v	urn:cite:hmt:codex.msB
msB	59	urn:cite:hmt:msB.30r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 30r	urn:cite:hmt:codex.msB
msB	73	urn:cite:hmt:msB.37r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 37r	urn:cite:hmt:codex.msB
msB	550	urn:cite:hmt:msB.275v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 275v	urn:cite:hmt:codex.msB
msB	345	urn:cite:hmt:msB.173r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 173r	urn:cite:hmt:codex.msB
msB	226	urn:cite:hmt:msB.113v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 113v	urn:cite:hmt:codex.msB
msB	356	urn:cite:hmt:msB.178v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 178v	urn:cite:hmt:codex.msB
msB	98	urn:cite:hmt:msB.49v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 49v	urn:cite:hmt:codex.msB
msB	135	urn:cite:hmt:msB.68r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 68r	urn:cite:hmt:codex.msB
msB	599	urn:cite:hmt:msB.300r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 300r	urn:cite:hmt:codex.msB
msB	652	urn:cite:hmt:msB.326v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 326v	urn:cite:hmt:codex.msB
msB	47	urn:cite:hmt:msB.24r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 24r	urn:cite:hmt:codex.msB
msB	53	urn:cite:hmt:msB.27r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 27r	urn:cite:hmt:codex.msB
msB	584	urn:cite:hmt:msB.292v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 292v	urn:cite:hmt:codex.msB
msB	181	urn:cite:hmt:msB.91r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 91r	urn:cite:hmt:codex.msB
msB	286	urn:cite:hmt:msB.143v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 143v	urn:cite:hmt:codex.msB
msB	61	urn:cite:hmt:msB.31r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 31r	urn:cite:hmt:codex.msB
msB	66	urn:cite:hmt:msB.33v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 33v	urn:cite:hmt:codex.msB
msB	662	urn:cite:hmt:msB.331v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 331v	urn:cite:hmt:codex.msB
msB	630	urn:cite:hmt:msB.315v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 315v	urn:cite:hmt:codex.msB
msB	155	urn:cite:hmt:msB.78r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 78r	urn:cite:hmt:codex.msB
msB	19	urn:cite:hmt:msB.10r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 10r	urn:cite:hmt:codex.msB
msB	355	urn:cite:hmt:msB.178r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 178r	urn:cite:hmt:codex.msB
msB	279	urn:cite:hmt:msB.140r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 140r	urn:cite:hmt:codex.msB
msB	348	urn:cite:hmt:msB.174v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 174v	urn:cite:hmt:codex.msB
msB	55	urn:cite:hmt:msB.28r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 28r	urn:cite:hmt:codex.msB
msB	633	urn:cite:hmt:msB.317r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 317r	urn:cite:hmt:codex.msB
msB	271	urn:cite:hmt:msB.136r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 136r	urn:cite:hmt:codex.msB
msB	22	urn:cite:hmt:msB.11v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 11v	urn:cite:hmt:codex.msB
msB	281	urn:cite:hmt:msB.141r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 141r	urn:cite:hmt:codex.msB
msB	370	urn:cite:hmt:msB.185v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 185v	urn:cite:hmt:codex.msB
msB	534	urn:cite:hmt:msB.267v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 267v	urn:cite:hmt:codex.msB
msB	296	urn:cite:hmt:msB.148v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 148v	urn:cite:hmt:codex.msB
msB	396	urn:cite:hmt:msB.198v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 198v	urn:cite:hmt:codex.msB
msB	191	urn:cite:hmt:msB.96r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 96r	urn:cite:hmt:codex.msB
msB	328	urn:cite:hmt:msB.164v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 164v	urn:cite:hmt:codex.msB
msB	575	urn:cite:hmt:msB.288r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 288r	urn:cite:hmt:codex.msB
msB	230	urn:cite:hmt:msB.115v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 115v	urn:cite:hmt:codex.msB
msB	507	urn:cite:hmt:msB.254r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 254r	urn:cite:hmt:codex.msB
msB	154	urn:cite:hmt:msB.77v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 77v	urn:cite:hmt:codex.msB
msB	629	urn:cite:hmt:msB.315r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 315r	urn:cite:hmt:codex.msB
msB	162	urn:cite:hmt:msB.81v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 81v	urn:cite:hmt:codex.msB
msB	177	urn:cite:hmt:msB.89r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 89r	urn:cite:hmt:codex.msB
msB	649	urn:cite:hmt:msB.325r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 325r	urn:cite:hmt:codex.msB
msB	85	urn:cite:hmt:msB.43r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 43r	urn:cite:hmt:codex.msB
msB	675	urn:cite:hmt:msB.338r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 338r	urn:cite:hmt:codex.msB
msB	404	urn:cite:hmt:msB.202v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 202v	urn:cite:hmt:codex.msB
msB	559	urn:cite:hmt:msB.280r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 280r	urn:cite:hmt:codex.msB
msB	151	urn:cite:hmt:msB.76r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 76r	urn:cite:hmt:codex.msB
msB	133	urn:cite:hmt:msB.67r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 67r	urn:cite:hmt:codex.msB
msB	288	urn:cite:hmt:msB.144v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 144v	urn:cite:hmt:codex.msB
msB	315	urn:cite:hmt:msB.158r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 158r	urn:cite:hmt:codex.msB
msB	275	urn:cite:hmt:msB.138r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 138r	urn:cite:hmt:codex.msB
msB	259	urn:cite:hmt:msB.130r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 130r	urn:cite:hmt:codex.msB
msB	168	urn:cite:hmt:msB.84v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 84v	urn:cite:hmt:codex.msB
msB	243	urn:cite:hmt:msB.122r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 122r	urn:cite:hmt:codex.msB
msB	140	urn:cite:hmt:msB.70v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 70v	urn:cite:hmt:codex.msB
msB	472	urn:cite:hmt:msB.236v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 236v	urn:cite:hmt:codex.msB
msB	369	urn:cite:hmt:msB.185r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 185r	urn:cite:hmt:codex.msB
msB	428	urn:cite:hmt:msB.214v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 214v	urn:cite:hmt:codex.msB
msB	253	urn:cite:hmt:msB.127r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 127r	urn:cite:hmt:codex.msB
msB	456	urn:cite:hmt:msB.228v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 228v	urn:cite:hmt:codex.msB
msB	107	urn:cite:hmt:msB.54r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 54r	urn:cite:hmt:codex.msB
msB	548	urn:cite:hmt:msB.274v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 274v	urn:cite:hmt:codex.msB
msB	277	urn:cite:hmt:msB.139r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 139r	urn:cite:hmt:codex.msB
msB	578	urn:cite:hmt:msB.289v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 289v	urn:cite:hmt:codex.msB
msB	434	urn:cite:hmt:msB.217v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 217v	urn:cite:hmt:codex.msB
msB	82	urn:cite:hmt:msB.41v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 41v	urn:cite:hmt:codex.msB
msB	446	urn:cite:hmt:msB.223v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 223v	urn:cite:hmt:codex.msB
msB	79	urn:cite:hmt:msB.40r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 40r	urn:cite:hmt:codex.msB
msB	617	urn:cite:hmt:msB.309r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 309r	urn:cite:hmt:codex.msB
msB	554	urn:cite:hmt:msB.277v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 277v	urn:cite:hmt:codex.msB
msB	426	urn:cite:hmt:msB.213v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 213v	urn:cite:hmt:codex.msB
msB	295	urn:cite:hmt:msB.148r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 148r	urn:cite:hmt:codex.msB
msB	499	urn:cite:hmt:msB.250r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 250r	urn:cite:hmt:codex.msB
msB	577	urn:cite:hmt:msB.289r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 289r	urn:cite:hmt:codex.msB
msB	454	urn:cite:hmt:msB.227v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 227v	urn:cite:hmt:codex.msB
msB	574	urn:cite:hmt:msB.287v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 287v	urn:cite:hmt:codex.msB
msB	338	urn:cite:hmt:msB.169v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 169v	urn:cite:hmt:codex.msB
msB	628	urn:cite:hmt:msB.314v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 314v	urn:cite:hmt:codex.msB
msB	354	urn:cite:hmt:msB.177v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 177v	urn:cite:hmt:codex.msB
msB	163	urn:cite:hmt:msB.82r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 82r	urn:cite:hmt:codex.msB
msB	317	urn:cite:hmt:msB.159r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 159r	urn:cite:hmt:codex.msB
msB	395	urn:cite:hmt:msB.198r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 198r	urn:cite:hmt:codex.msB
msB	153	urn:cite:hmt:msB.77r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 77r	urn:cite:hmt:codex.msB
msB	655	urn:cite:hmt:msB.328r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 328r	urn:cite:hmt:codex.msB
msB	466	urn:cite:hmt:msB.233v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 233v	urn:cite:hmt:codex.msB
msB	139	urn:cite:hmt:msB.70r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 70r	urn:cite:hmt:codex.msB
msB	210	urn:cite:hmt:msB.105v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 105v	urn:cite:hmt:codex.msB
msB	118	urn:cite:hmt:msB.59v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 59v	urn:cite:hmt:codex.msB
msB	176	urn:cite:hmt:msB.88v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 88v	urn:cite:hmt:codex.msB
msB	552	urn:cite:hmt:msB.276v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 276v	urn:cite:hmt:codex.msB
msB	119	urn:cite:hmt:msB.60r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 60r	urn:cite:hmt:codex.msB
msB	608	urn:cite:hmt:msB.304v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 304v	urn:cite:hmt:codex.msB
msB	452	urn:cite:hmt:msB.226v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 226v	urn:cite:hmt:codex.msB
msB	374	urn:cite:hmt:msB.187v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 187v	urn:cite:hmt:codex.msB
msB	120	urn:cite:hmt:msB.60v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 60v	urn:cite:hmt:codex.msB
msB	112	urn:cite:hmt:msB.56v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 56v	urn:cite:hmt:codex.msB
msB	409	urn:cite:hmt:msB.205r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 205r	urn:cite:hmt:codex.msB
msB	546	urn:cite:hmt:msB.273v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 273v	urn:cite:hmt:codex.msB
msB	525	urn:cite:hmt:msB.263r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 263r	urn:cite:hmt:codex.msB
msB	72	urn:cite:hmt:msB.36v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 36v	urn:cite:hmt:codex.msB
msB	196	urn:cite:hmt:msB.98v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 98v	urn:cite:hmt:codex.msB
msB	616	urn:cite:hmt:msB.308v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 308v	urn:cite:hmt:codex.msB
msB	661	urn:cite:hmt:msB.331r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 331r	urn:cite:hmt:codex.msB
msB	523	urn:cite:hmt:msB.262r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 262r	urn:cite:hmt:codex.msB
msB	388	urn:cite:hmt:msB.194v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 194v	urn:cite:hmt:codex.msB
msB	536	urn:cite:hmt:msB.268v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 268v	urn:cite:hmt:codex.msB
msB	540	urn:cite:hmt:msB.270v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 270v	urn:cite:hmt:codex.msB
msB	179	urn:cite:hmt:msB.90r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 90r	urn:cite:hmt:codex.msB
msB	656	urn:cite:hmt:msB.328v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 328v	urn:cite:hmt:codex.msB
msB	384	urn:cite:hmt:msB.192v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 192v	urn:cite:hmt:codex.msB
msB	207	urn:cite:hmt:msB.104r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 104r	urn:cite:hmt:codex.msB
msB	3	urn:cite:hmt:msB.2r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 2r	urn:cite:hmt:codex.msB
msB	320	urn:cite:hmt:msB.160v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 160v	urn:cite:hmt:codex.msB
msB	651	urn:cite:hmt:msB.326r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 326r	urn:cite:hmt:codex.msB
msB	500	urn:cite:hmt:msB.250v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 250v	urn:cite:hmt:codex.msB
msB	465	urn:cite:hmt:msB.233r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 233r	urn:cite:hmt:codex.msB
msB	443	urn:cite:hmt:msB.222r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 222r	urn:cite:hmt:codex.msB
msB	291	urn:cite:hmt:msB.146r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 146r	urn:cite:hmt:codex.msB
msB	125	urn:cite:hmt:msB.63r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 63r	urn:cite:hmt:codex.msB
msB	310	urn:cite:hmt:msB.155v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 155v	urn:cite:hmt:codex.msB
msB	595	urn:cite:hmt:msB.298r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 298r	urn:cite:hmt:codex.msB
msB	40	urn:cite:hmt:msB.20v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 20v	urn:cite:hmt:codex.msB
msB	12	urn:cite:hmt:msB.6v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 6v	urn:cite:hmt:codex.msB
msB	250	urn:cite:hmt:msB.125v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 125v	urn:cite:hmt:codex.msB
msB	506	urn:cite:hmt:msB.253v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 253v	urn:cite:hmt:codex.msB
msB	298	urn:cite:hmt:msB.149v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 149v	urn:cite:hmt:codex.msB
msB	621	urn:cite:hmt:msB.311r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 311r	urn:cite:hmt:codex.msB
msB	146	urn:cite:hmt:msB.73v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 73v	urn:cite:hmt:codex.msB
msB	641	urn:cite:hmt:msB.321r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 321r	urn:cite:hmt:codex.msB
msB	337	urn:cite:hmt:msB.169r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 169r	urn:cite:hmt:codex.msB
msB	330	urn:cite:hmt:msB.165v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 165v	urn:cite:hmt:codex.msB
msB	613	urn:cite:hmt:msB.307r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 307r	urn:cite:hmt:codex.msB
msB	39	urn:cite:hmt:msB.20r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 20r	urn:cite:hmt:codex.msB
msB	533	urn:cite:hmt:msB.267r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 267r	urn:cite:hmt:codex.msB
msB	518	urn:cite:hmt:msB.259v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 259v	urn:cite:hmt:codex.msB
msB	464	urn:cite:hmt:msB.232v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 232v	urn:cite:hmt:codex.msB
msB	81	urn:cite:hmt:msB.41r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 41r	urn:cite:hmt:codex.msB
msB	467	urn:cite:hmt:msB.234r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 234r	urn:cite:hmt:codex.msB
msB	612	urn:cite:hmt:msB.306v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 306v	urn:cite:hmt:codex.msB
msB	101	urn:cite:hmt:msB.51r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 51r	urn:cite:hmt:codex.msB
msB	97	urn:cite:hmt:msB.49r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 49r	urn:cite:hmt:codex.msB
msB	89	urn:cite:hmt:msB.45r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 45r	urn:cite:hmt:codex.msB
msB	455	urn:cite:hmt:msB.228r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 228r	urn:cite:hmt:codex.msB
msB	215	urn:cite:hmt:msB.108r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 108r	urn:cite:hmt:codex.msB
msB	300	urn:cite:hmt:msB.150v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 150v	urn:cite:hmt:codex.msB
msB	479	urn:cite:hmt:msB.240r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 240r	urn:cite:hmt:codex.msB
msB	460	urn:cite:hmt:msB.230v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 230v	urn:cite:hmt:codex.msB
msB	38	urn:cite:hmt:msB.19v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 19v	urn:cite:hmt:codex.msB
msB	351	urn:cite:hmt:msB.176r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 176r	urn:cite:hmt:codex.msB
msB	184	urn:cite:hmt:msB.92v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 92v	urn:cite:hmt:codex.msB
msB	284	urn:cite:hmt:msB.142v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 142v	urn:cite:hmt:codex.msB
msB	527	urn:cite:hmt:msB.264r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 264r	urn:cite:hmt:codex.msB
msB	361	urn:cite:hmt:msB.181r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 181r	urn:cite:hmt:codex.msB
msB	6	urn:cite:hmt:msB.3v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 3v	urn:cite:hmt:codex.msB
msB	326	urn:cite:hmt:msB.163v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 163v	urn:cite:hmt:codex.msB
msB	335	urn:cite:hmt:msB.168r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 168r	urn:cite:hmt:codex.msB
msB	640	urn:cite:hmt:msB.320v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 320v	urn:cite:hmt:codex.msB
msB	520	urn:cite:hmt:msB.260v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 260v	urn:cite:hmt:codex.msB
msB	609	urn:cite:hmt:msB.305r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 305r	urn:cite:hmt:codex.msB
msB	256	urn:cite:hmt:msB.128v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 128v	urn:cite:hmt:codex.msB
msB	516	urn:cite:hmt:msB.258v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 258v	urn:cite:hmt:codex.msB
msB	187	urn:cite:hmt:msB.94r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 94r	urn:cite:hmt:codex.msB
msB	668	urn:cite:hmt:msB.334v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 334v	urn:cite:hmt:codex.msB
msB	571	urn:cite:hmt:msB.286r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 286r	urn:cite:hmt:codex.msB
msB	470	urn:cite:hmt:msB.235v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 235v	urn:cite:hmt:codex.msB
msB	262	urn:cite:hmt:msB.131v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 131v	urn:cite:hmt:codex.msB
msB	32	urn:cite:hmt:msB.16v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 16v	urn:cite:hmt:codex.msB
msB	318	urn:cite:hmt:msB.159v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 159v	urn:cite:hmt:codex.msB
msB	303	urn:cite:hmt:msB.152r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 152r	urn:cite:hmt:codex.msB
msB	591	urn:cite:hmt:msB.296r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 296r	urn:cite:hmt:codex.msB
msB	529	urn:cite:hmt:msB.265r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 265r	urn:cite:hmt:codex.msB
msB	375	urn:cite:hmt:msB.188r	recto	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 188r	urn:cite:hmt:codex.msB
msB	522	urn:cite:hmt:msB.261v	verso	Venetus B: Marcianus Graecus Z. 453 (= 821), folio 261v	urn:cite:hmt:codex.msB
