Siglum	Sequence	URN	RV	MS	CodexURN
e4	377	urn:cite:hmt:e4.187r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 187r	urn:cite:hmt:codex.e4
e4	378	urn:cite:hmt:e4.187v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 187v	urn:cite:hmt:codex.e4
e4	379	urn:cite:hmt:e4.188r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 188r	urn:cite:hmt:codex.e4
e4	380	urn:cite:hmt:e4.188v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 188v	urn:cite:hmt:codex.e4
e4	381	urn:cite:hmt:e4.189r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 189r	urn:cite:hmt:codex.e4
e4	382	urn:cite:hmt:e4.189v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 189v	urn:cite:hmt:codex.e4
e4	383	urn:cite:hmt:e4.190bisr	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 190bisr	urn:cite:hmt:codex.e4
e4	384	urn:cite:hmt:e4.190bisv	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 190bisv	urn:cite:hmt:codex.e4
e4	385	urn:cite:hmt:e4.190r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 190r	urn:cite:hmt:codex.e4
e4	386	urn:cite:hmt:e4.190v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 190v	urn:cite:hmt:codex.e4
e4	387	urn:cite:hmt:e4.191r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 191r	urn:cite:hmt:codex.e4
e4	388	urn:cite:hmt:e4.191v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 191v	urn:cite:hmt:codex.e4
e4	389	urn:cite:hmt:e4.192r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 192r	urn:cite:hmt:codex.e4
e4	390	urn:cite:hmt:e4.192v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 192v	urn:cite:hmt:codex.e4
e4	391	urn:cite:hmt:e4.193r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 193r	urn:cite:hmt:codex.e4
e4	392	urn:cite:hmt:e4.193v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 193v	urn:cite:hmt:codex.e4
e4	393	urn:cite:hmt:e4.194r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 194r	urn:cite:hmt:codex.e4
e4	394	urn:cite:hmt:e4.194v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 194v	urn:cite:hmt:codex.e4
e4	395	urn:cite:hmt:e4.195r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 195r	urn:cite:hmt:codex.e4
e4	396	urn:cite:hmt:e4.195v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 195v	urn:cite:hmt:codex.e4
e4	397	urn:cite:hmt:e4.196r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 196r	urn:cite:hmt:codex.e4
e4	398	urn:cite:hmt:e4.196v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 196v	urn:cite:hmt:codex.e4
e4	399	urn:cite:hmt:e4.197r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 197r	urn:cite:hmt:codex.e4
e4	400	urn:cite:hmt:e4.197v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 197v	urn:cite:hmt:codex.e4
e4	401	urn:cite:hmt:e4.198r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 198r	urn:cite:hmt:codex.e4
e4	402	urn:cite:hmt:e4.198v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 198v	urn:cite:hmt:codex.e4
e4	403	urn:cite:hmt:e4.199r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 199r	urn:cite:hmt:codex.e4
e4	404	urn:cite:hmt:e4.199v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 199v	urn:cite:hmt:codex.e4
e4	405	urn:cite:hmt:e4.200r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 200r	urn:cite:hmt:codex.e4
e4	406	urn:cite:hmt:e4.200v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 200v	urn:cite:hmt:codex.e4
e4	407	urn:cite:hmt:e4.201r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 201r	urn:cite:hmt:codex.e4
e4	408	urn:cite:hmt:e4.201v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 201v	urn:cite:hmt:codex.e4
e4	409	urn:cite:hmt:e4.202r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 202r	urn:cite:hmt:codex.e4
e4	410	urn:cite:hmt:e4.202v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 202v	urn:cite:hmt:codex.e4
e4	411	urn:cite:hmt:e4.203r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 203r	urn:cite:hmt:codex.e4
e4	412	urn:cite:hmt:e4.203v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 203v	urn:cite:hmt:codex.e4
e4	413	urn:cite:hmt:e4.204r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 204r	urn:cite:hmt:codex.e4
e4	414	urn:cite:hmt:e4.204v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 204v	urn:cite:hmt:codex.e4
e4	415	urn:cite:hmt:e4.205r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 205r	urn:cite:hmt:codex.e4
e4	416	urn:cite:hmt:e4.205v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 205v	urn:cite:hmt:codex.e4
e4	417	urn:cite:hmt:e4.206r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 206r	urn:cite:hmt:codex.e4
e4	418	urn:cite:hmt:e4.206v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 206v	urn:cite:hmt:codex.e4
e4	419	urn:cite:hmt:e4.207r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 207r	urn:cite:hmt:codex.e4
e4	420	urn:cite:hmt:e4.207v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 207v	urn:cite:hmt:codex.e4
e4	421	urn:cite:hmt:e4.208r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 208r	urn:cite:hmt:codex.e4
e4	422	urn:cite:hmt:e4.208v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 208v	urn:cite:hmt:codex.e4
e4	423	urn:cite:hmt:e4.209r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 209r	urn:cite:hmt:codex.e4
e4	424	urn:cite:hmt:e4.209v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 209v	urn:cite:hmt:codex.e4
e4	425	urn:cite:hmt:e4.210r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 210r	urn:cite:hmt:codex.e4
e4	426	urn:cite:hmt:e4.210v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 210v	urn:cite:hmt:codex.e4
e4	427	urn:cite:hmt:e4.211r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 211r	urn:cite:hmt:codex.e4
e4	428	urn:cite:hmt:e4.211v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 211v	urn:cite:hmt:codex.e4
e4	429	urn:cite:hmt:e4.212r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 212r	urn:cite:hmt:codex.e4
e4	430	urn:cite:hmt:e4.212v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 212v	urn:cite:hmt:codex.e4
e4	431	urn:cite:hmt:e4.213r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 213r	urn:cite:hmt:codex.e4
e4	432	urn:cite:hmt:e4.213v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 213v	urn:cite:hmt:codex.e4
e4	433	urn:cite:hmt:e4.214r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 214r	urn:cite:hmt:codex.e4
e4	434	urn:cite:hmt:e4.214v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 214v	urn:cite:hmt:codex.e4
e4	435	urn:cite:hmt:e4.215r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 215r	urn:cite:hmt:codex.e4
e4	436	urn:cite:hmt:e4.215v	verso	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 215v	urn:cite:hmt:codex.e4
e4	437	urn:cite:hmt:e4.216r	recto	Escorialensis 509 (Ω.I.12, Allen E4, or West F), folio 216r	urn:cite:hmt:codex.e4
