Sequence,PageUrn,RV,Label
579,urn:cite:hmt:msA.290r,recto,"Venetus A (Marciana 454 = 822), folio 290, recto"
580,urn:cite:hmt:msA.290v,verso,"Venetus A (Marciana 454 = 822), folio 290, verso"
581,urn:cite:hmt:msA.291r,recto,"Venetus A (Marciana 454 = 822), folio 291, recto"
582,urn:cite:hmt:msA.291v,verso,"Venetus A (Marciana 454 = 822), folio 291, verso"
583,urn:cite:hmt:msA.292r,recto,"Venetus A (Marciana 454 = 822), folio 292, recto"
584,urn:cite:hmt:msA.292v,verso,"Venetus A (Marciana 454 = 822), folio 292, verso"
585,urn:cite:hmt:msA.293r,recto,"Venetus A (Marciana 454 = 822), folio 293, recto"
586,urn:cite:hmt:msA.293v,verso,"Venetus A (Marciana 454 = 822), folio 293, verso"
587,urn:cite:hmt:msA.294r,recto,"Venetus A (Marciana 454 = 822), folio 294, recto"
588,urn:cite:hmt:msA.294v,verso,"Venetus A (Marciana 454 = 822), folio 294, verso"
589,urn:cite:hmt:msA.295r,recto,"Venetus A (Marciana 454 = 822), folio 295, recto"
590,urn:cite:hmt:msA.295v,verso,"Venetus A (Marciana 454 = 822), folio 295, verso"
591,urn:cite:hmt:msA.296r,recto,"Venetus A (Marciana 454 = 822), folio 296, recto"
592,urn:cite:hmt:msA.296v,verso,"Venetus A (Marciana 454 = 822), folio 296, verso"
593,urn:cite:hmt:msA.297r,recto,"Venetus A (Marciana 454 = 822), folio 297, recto"
594,urn:cite:hmt:msA.297v,verso,"Venetus A (Marciana 454 = 822), folio 297, verso"
595,urn:cite:hmt:msA.298r,recto,"Venetus A (Marciana 454 = 822), folio 298, recto"
596,urn:cite:hmt:msA.298v,verso,"Venetus A (Marciana 454 = 822), folio 298, verso"
597,urn:cite:hmt:msA.299r,recto,"Venetus A (Marciana 454 = 822), folio 299, recto"
598,urn:cite:hmt:msA.299v,verso,"Venetus A (Marciana 454 = 822), folio 299, verso"
599,urn:cite:hmt:msA.300r,recto,"Venetus A (Marciana 454 = 822), folio 300, recto"
600,urn:cite:hmt:msA.300v,verso,"Venetus A (Marciana 454 = 822), folio 300, verso"
601,urn:cite:hmt:msA.301r,recto,"Venetus A (Marciana 454 = 822), folio 301, recto"
602,urn:cite:hmt:msA.301v,verso,"Venetus A (Marciana 454 = 822), folio 301, verso"
603,urn:cite:hmt:msA.302r,recto,"Venetus A (Marciana 454 = 822), folio 302, recto"
604,urn:cite:hmt:msA.302v,verso,"Venetus A (Marciana 454 = 822), folio 302, verso"
605,urn:cite:hmt:msA.303r,recto,"Venetus A (Marciana 454 = 822), folio 303, recto"
606,urn:cite:hmt:msA.303v,verso,"Venetus A (Marciana 454 = 822), folio 303, verso"
607,urn:cite:hmt:msA.304r,recto,"Venetus A (Marciana 454 = 822), folio 304, recto"
608,urn:cite:hmt:msA.304v,verso,"Venetus A (Marciana 454 = 822), folio 304, verso"
609,urn:cite:hmt:msA.305r,recto,"Venetus A (Marciana 454 = 822), folio 305, recto"
610,urn:cite:hmt:msA.305v,verso,"Venetus A (Marciana 454 = 822), folio 305, verso"
611,urn:cite:hmt:msA.306r,recto,"Venetus A (Marciana 454 = 822), folio 306, recto"
612,urn:cite:hmt:msA.306v,verso,"Venetus A (Marciana 454 = 822), folio 306, verso"
613,urn:cite:hmt:msA.307r,recto,"Venetus A (Marciana 454 = 822), folio 307, recto"
614,urn:cite:hmt:msA.307v,verso,"Venetus A (Marciana 454 = 822), folio 307, verso"
615,urn:cite:hmt:msA.308r,recto,"Venetus A (Marciana 454 = 822), folio 308, recto"
616,urn:cite:hmt:msA.308v,verso,"Venetus A (Marciana 454 = 822), folio 308, verso"
617,urn:cite:hmt:msA.309r,recto,"Venetus A (Marciana 454 = 822), folio 309, recto"
618,urn:cite:hmt:msA.309v,verso,"Venetus A (Marciana 454 = 822), folio 309, verso"
619,urn:cite:hmt:msA.310r,recto,"Venetus A (Marciana 454 = 822), folio 310, recto"
620,urn:cite:hmt:msA.310v,verso,"Venetus A (Marciana 454 = 822), folio 310, verso"
621,urn:cite:hmt:msA.311r,recto,"Venetus A (Marciana 454 = 822), folio 311, recto"
622,urn:cite:hmt:msA.311v,verso,"Venetus A (Marciana 454 = 822), folio 311, verso"
623,urn:cite:hmt:msA.312r,recto,"Venetus A (Marciana 454 = 822), folio 312, recto"
624,urn:cite:hmt:msA.312v,verso,"Venetus A (Marciana 454 = 822), folio 312, verso"
625,urn:cite:hmt:msA.313r,recto,"Venetus A (Marciana 454 = 822), folio 313, recto"
626,urn:cite:hmt:msA.313v,verso,"Venetus A (Marciana 454 = 822), folio 313, verso"
627,urn:cite:hmt:msA.314r,recto,"Venetus A (Marciana 454 = 822), folio 314, recto"
628,urn:cite:hmt:msA.314v,verso,"Venetus A (Marciana 454 = 822), folio 314, verso"
629,urn:cite:hmt:msA.315r,recto,"Venetus A (Marciana 454 = 822), folio 315, recto"
630,urn:cite:hmt:msA.315v,verso,"Venetus A (Marciana 454 = 822), folio 315, verso"
631,urn:cite:hmt:msA.316r,recto,"Venetus A (Marciana 454 = 822), folio 316, recto"
632,urn:cite:hmt:msA.316v,verso,"Venetus A (Marciana 454 = 822), folio 316, verso"
633,urn:cite:hmt:msA.317r,recto,"Venetus A (Marciana 454 = 822), folio 317, recto"
634,urn:cite:hmt:msA.317v,verso,"Venetus A (Marciana 454 = 822), folio 317, verso"
635,urn:cite:hmt:msA.318r,recto,"Venetus A (Marciana 454 = 822), folio 318, recto"
636,urn:cite:hmt:msA.318v,verso,"Venetus A (Marciana 454 = 822), folio 318, verso"
637,urn:cite:hmt:msA.319r,recto,"Venetus A (Marciana 454 = 822), folio 319, recto"
638,urn:cite:hmt:msA.319v,verso,"Venetus A (Marciana 454 = 822), folio 319, verso"
639,urn:cite:hmt:msA.320r,recto,"Venetus A (Marciana 454 = 822), folio 320, recto"
640,urn:cite:hmt:msA.320v,verso,"Venetus A (Marciana 454 = 822), folio 320, verso"
641,urn:cite:hmt:msA.321r,recto,"Venetus A (Marciana 454 = 822), folio 321, recto"
642,urn:cite:hmt:msA.321v,verso,"Venetus A (Marciana 454 = 822), folio 321, verso"
643,urn:cite:hmt:msA.322r,recto,"Venetus A (Marciana 454 = 822), folio 322, recto"
644,urn:cite:hmt:msA.322v,verso,"Venetus A (Marciana 454 = 822), folio 322, verso"
645,urn:cite:hmt:msA.323r,recto,"Venetus A (Marciana 454 = 822), folio 323, recto"
646,urn:cite:hmt:msA.323v,verso,"Venetus A (Marciana 454 = 822), folio 323, verso"
647,urn:cite:hmt:msA.324r,recto,"Venetus A (Marciana 454 = 822), folio 324, recto"
648,urn:cite:hmt:msA.324v,verso,"Venetus A (Marciana 454 = 822), folio 324, verso"
649,urn:cite:hmt:msA.325r,recto,"Venetus A (Marciana 454 = 822), folio 325, recto"
650,urn:cite:hmt:msA.325v,verso,"Venetus A (Marciana 454 = 822), folio 325, verso"
651,urn:cite:hmt:msA.326r,recto,"Venetus A (Marciana 454 = 822), folio 326, recto"
652,urn:cite:hmt:msA.326v,verso,"Venetus A (Marciana 454 = 822), folio 326, verso"
653,urn:cite:hmt:msA.327r,recto,"Venetus A (Marciana 454 = 822), folio 327, recto"
654,urn:cite:hmt:msA.327v,verso,"Venetus A (Marciana 454 = 822), folio 327, verso"
655,urn:cite:hmt:msA.backfly1r,recto,"Venetus A (Marciana 454 = 822), back fly leaf 1, recto"
656,urn:cite:hmt:msA.backfly1v,verso,"Venetus A (Marciana 454 = 822), back fly leaf 1, verso"
657,urn:cite:hmt:msA.backfly2r,recto,"Venetus A (Marciana 454 = 822), back fly leaf 2, recto"
658,urn:cite:hmt:msA.backfly2v,verso,"Venetus A (Marciana 454 = 822), back fly leaf 2, verso"
659,urn:cite:hmt:msA.insidebackcover,recto,"Venetus A (Marciana 454 = 822), inside back cover"
