CtsUrn,Comments,VisualEvidence,FolioUrn
"urn:cts:greekLit:tlg5026.msA.hmt:2.415","133rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA029RN-0030@0.5607,0.2676,0.2267,0.0711","urn:cite:hmt:msA.29r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.416","134th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA029RN-0030@0.5547,0.3372,0.234,0.0839","urn:cite:hmt:msA.29r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.417","135th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA029RN-0030@0.1397,0.6909,0.6217,0.1389","urn:cite:hmt:msA.29r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.424","136th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA029VN-0531@0.217,0.1086,0.6117,0.028","urn:cite:hmt:msA.29v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.425","137th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA029VN-0531@0.2227,0.1209,0.608,0.0263","urn:cite:hmt:msA.29v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.426","138th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA029VN-0531@0.2257,0.1304,0.6047,0.0431","urn:cite:hmt:msA.29v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.427","139th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA029VN-0531@0.221,0.1527,0.607,0.0621","urn:cite:hmt:msA.29v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.428","140th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA029VN-0531@0.2213,0.2003,0.2117,0.1374","urn:cite:hmt:msA.29v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.429","141st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA029VN-0531@0.2023,0.3229,0.232,0.1069","urn:cite:hmt:msA.29v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.430","142nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA029VN-0531@0.218,0.414,0.2223,0.051","urn:cite:hmt:msA.29v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.431","143rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA029VN-0531@0.2203,0.4483,0.218,0.075","urn:cite:hmt:msA.29v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.432","144th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA029VN-0531@0.2217,0.5149,0.2163,0.054","urn:cite:hmt:msA.29v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.433","145th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA029VN-0531@0.2067,0.5574,0.237,0.092","urn:cite:hmt:msA.29v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.434","146th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA029VN-0531@0.2237,0.6403,0.46,0.0835","urn:cite:hmt:msA.29v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.435","147th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA029VN-0531@0.2393,0.6949,0.6077,0.0696","urn:cite:hmt:msA.29v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.436","148th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA029VN-0531@0.2497,0.7302,0.612,0.0466","urn:cite:hmt:msA.29v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.443","149th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030RN-0031@0.1707,0.0909,0.6067,0.0451","urn:cite:hmt:msA.30r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.444","150th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030RN-0031@0.17,0.1217,0.6113,0.0283","urn:cite:hmt:msA.30r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.445","151st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030RN-0031@0.1593,0.1364,0.605,0.0328","urn:cite:hmt:msA.30r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.446","152nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030RN-0031@0.1703,0.1554,0.597,0.026","urn:cite:hmt:msA.30r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.447","153rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030RN-0031@0.533,0.1672,0.2277,0.0368","urn:cite:hmt:msA.30r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.448","154th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030RN-0031@0.5507,0.4761,0.201,0.0521","urn:cite:hmt:msA.30r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.449","155th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030RN-0031@0.5507,0.5244,0.2303,0.04","urn:cite:hmt:msA.30r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.450","156th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030RN-0031@0.554,0.5589,0.217,0.028","urn:cite:hmt:msA.30r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.451","157th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030RN-0031@0.554,0.5822,0.2203,0.1099","urn:cite:hmt:msA.30r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.452","158th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030RN-0031@0.1633,0.6884,0.6123,0.0383","urn:cite:hmt:msA.30r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.453","159th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030RN-0031@0.1627,0.7026,0.6057,0.0265","urn:cite:hmt:msA.30r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.454","160th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030RN-0031@0.1633,0.7156,0.6083,0.022","urn:cite:hmt:msA.30r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.455","170th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030RN-0031@0.1497,0.7224,0.6273,0.0786","urn:cite:hmt:msA.30r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.456","171st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030RN-0031@0.1523,0.7902,0.618,0.045","urn:cite:hmt:msA.30r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.457","172nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030RN-0031@0.1513,0.8165,0.4723,0.027","urn:cite:hmt:msA.30r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.458","173rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030RN-0031@0.1617,0.8293,0.609,0.022","urn:cite:hmt:msA.30r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.468","174th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030VN-0532@0.208,0.1074,0.608,0.0295","urn:cite:hmt:msA.30v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.469","175th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030VN-0532@0.2313,0.1202,0.5833,0.0268","urn:cite:hmt:msA.30v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.470","176th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030VN-0532@0.225,0.1294,0.5873,0.0305","urn:cite:hmt:msA.30v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.471","177th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030VN-0532@0.2283,0.1422,0.6027,0.039","urn:cite:hmt:msA.30v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.472","178th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030VN-0532@0.2297,0.1635,0.6013,0.0378","urn:cite:hmt:msA.30v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.473","179th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030VN-0532@0.2327,0.1725,0.6013,0.0315","urn:cite:hmt:msA.30v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.474","180th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030VN-0532@0.2237,0.4941,0.222,0.0561","urn:cite:hmt:msA.30v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.475","181st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030VN-0532@0.2133,0.5449,0.237,0.0974","urn:cite:hmt:msA.30v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.476","182nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030VN-0532@0.24,0.623,0.2133,0.0906","urn:cite:hmt:msA.30v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.477","183rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030VN-0532@0.233,0.6949,0.611,0.0861","urn:cite:hmt:msA.30v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.478","184th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA030VN-0532@0.242,0.7599,0.4797,0.0398","urn:cite:hmt:msA.30v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.483","185th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031RN-0032@0.1792,0.0936,0.6104,0.05","urn:cite:hmt:msA.31r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.484","186th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031RN-0032@0.1847,0.1339,0.597,0.023","urn:cite:hmt:msA.31r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.485","187th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031RN-0032@0.1908,0.1439,0.6058,0.076","urn:cite:hmt:msA.31r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.486","188th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031RN-0032@0.5788,0.214,0.2125,0.0513","urn:cite:hmt:msA.31r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.487","189th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031RN-0032@0.5738,0.2597,0.215,0.0735","urn:cite:hmt:msA.31r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.488","190th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031RN-0032@0.5692,0.3282,0.2537,0.1004","urn:cite:hmt:msA.31r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.489","191st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031RN-0032@0.5696,0.4224,0.2408,0.0379","urn:cite:hmt:msA.31r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.490","192nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031RN-0032@0.5829,0.4568,0.2154,0.0282","urn:cite:hmt:msA.31r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.491","193rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031RN-0032@0.5808,0.4803,0.2142,0.0488","urn:cite:hmt:msA.31r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.492","194th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031RN-0032@0.57,0.5244,0.2154,0.0645","urn:cite:hmt:msA.31r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.493","195th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031RN-0032@0.5779,0.5735,0.2067,0.0266","urn:cite:hmt:msA.31r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.494","196th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031RN-0032@0.1708,0.5976,0.6288,0.1208","urn:cite:hmt:msA.31r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.495","197th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031RN-0032@0.1683,0.7037,0.6183,0.0332","urn:cite:hmt:msA.31r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.496","198th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031RN-0032@0.1767,0.7175,0.605,0.0291","urn:cite:hmt:msA.31r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.497","199th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031RN-0032@0.1713,0.7306,0.6058,0.0291","urn:cite:hmt:msA.31r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.504","200th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031VN-0533@0.215,0.1066,0.612,0.0586","urn:cite:hmt:msA.31v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.505","201st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031VN-0533@0.2073,0.1089,0.6187,0.0358","urn:cite:hmt:msA.31v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.506","202nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031VN-0533@0.2047,0.1552,0.615,0.032","urn:cite:hmt:msA.31v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.507","203rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031VN-0533@0.2247,0.1667,0.5937,0.0288","urn:cite:hmt:msA.31v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.508","204th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031VN-0533@0.2103,0.188,0.6057,0.1084","urn:cite:hmt:msA.31v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.509","205th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031VN-0533@0.2177,0.2924,0.2117,0.0871","urn:cite:hmt:msA.31v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.510","206th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031VN-0533@0.2217,0.3612,0.215,0.0856","urn:cite:hmt:msA.31v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.511","207th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031VN-0533@0.22,0.4411,0.2157,0.0546","urn:cite:hmt:msA.31v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.512","208th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031VN-0533@0.2277,0.6981,0.6147,0.0453","urn:cite:hmt:msA.31v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.513","209th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA031VN-0533@0.2393,0.7116,0.6037,0.0814","urn:cite:hmt:msA.31v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.517","210th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032RN-0033@0.169,0.0941,0.5873,0.025","urn:cite:hmt:msA.32r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.518","211th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032RN-0033@0.1793,0.1109,0.335,0.0183","urn:cite:hmt:msA.32r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.519","212th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032RN-0033@0.1807,0.1106,0.5837,0.0285","urn:cite:hmt:msA.32r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.520","213th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032RN-0033@0.182,0.1234,0.5897,0.0263","urn:cite:hmt:msA.32r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.521","214th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032RN-0033@0.1817,0.1347,0.589,0.027","urn:cite:hmt:msA.32r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.522","215th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032RN-0033@0.1633,0.1569,0.6097,0.022","urn:cite:hmt:msA.32r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.523","216th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032RN-0033@0.2523,0.1687,0.5287,0.0683","urn:cite:hmt:msA.32r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.524","217th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032RN-0033@0.57,0.5124,0.2037,0.0696","urn:cite:hmt:msA.32r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.525","218th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032RN-0033@0.5633,0.576,0.215,0.03","urn:cite:hmt:msA.32r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.526","219th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032RN-0033@0.564,0.6043,0.2073,0.0581","urn:cite:hmt:msA.32r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.528","220th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032VN-0534@0.22,0.1089,0.5847,0.0305","urn:cite:hmt:msA.32v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.529","221st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032VN-0534@0.2237,0.1252,0.575,0.0235","urn:cite:hmt:msA.32v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.530","222nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032VN-0534@0.2233,0.1319,0.5957,0.0506","urn:cite:hmt:msA.32v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.531","223rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032VN-0534@0.2157,0.1745,0.4447,0.0195","urn:cite:hmt:msA.32v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.532","224th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032VN-0534@0.2187,0.1865,0.212,0.0511","urn:cite:hmt:msA.32v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.533","225th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032VN-0534@0.211,0.5367,0.235,0.0999","urn:cite:hmt:msA.32v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.534","226th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032VN-0534@0.2177,0.6318,0.6357,0.097","urn:cite:hmt:msA.32v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.535","227th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032VN-0534@0.2323,0.7099,0.6333,0.054","urn:cite:hmt:msA.32v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.536","228th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032VN-0534@0.233,0.7367,0.618,0.0493","urn:cite:hmt:msA.32v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.537","229th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032VN-0534@0.239,0.765,0.6077,0.034","urn:cite:hmt:msA.32v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.538","230th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA032VN-0534@0.2337,0.775,0.621,0.0421","urn:cite:hmt:msA.32v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.546","231st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033RN-0034@0.5592,0.3576,0.2125,0.0541","urn:cite:hmt:msA.33r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.547","232nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033RN-0034@0.5533,0.4058,0.2279,0.0529","urn:cite:hmt:msA.33r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.548","233rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033RN-0034@0.5488,0.4543,0.2167,0.041","urn:cite:hmt:msA.33r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.549","234th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033RN-0034@0.5588,0.4797,0.2146,0.0604","urn:cite:hmt:msA.33r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.550","235th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033RN-0034@0.5567,0.535,0.2204,0.0394","urn:cite:hmt:msA.33r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.551","236th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033RN-0034@0.5513,0.5698,0.2225,0.0507","urn:cite:hmt:msA.33r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.552","237th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033RN-0034@0.5525,0.6167,0.2254,0.0867","urn:cite:hmt:msA.33r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.553","238th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033RN-0034@0.1363,0.6977,0.65,0.0388","urn:cite:hmt:msA.33r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.554","239th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033RN-0034@0.1533,0.7243,0.6204,0.0247","urn:cite:hmt:msA.33r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.555","240th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033RN-0034@0.1542,0.735,0.62,0.0247","urn:cite:hmt:msA.33r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.556","241st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033RN-0034@0.1467,0.7422,0.6696,0.0332","urn:cite:hmt:msA.33r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.557","242nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033RN-0034@0.1429,0.7666,0.6354,0.0357","urn:cite:hmt:msA.33r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.558","243rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033RN-0034@0.1454,0.7844,0.6392,0.0573","urn:cite:hmt:msA.33r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.568","244th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033VN-0535@0.2229,0.1089,0.6258,0.0457","urn:cite:hmt:msA.33v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.569","245th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033VN-0535@0.2213,0.1424,0.5813,0.0219","urn:cite:hmt:msA.33v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.570","246th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033VN-0535@0.2229,0.1471,0.6267,0.041","urn:cite:hmt:msA.33v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.571","247th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033VN-0535@0.2233,0.1735,0.6143,0.031","urn:cite:hmt:msA.33v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.572","248th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033VN-0535@0.2277,0.1855,0.6097,0.0558","urn:cite:hmt:msA.33v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.573","249th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033VN-0535@0.225,0.2335,0.2167,0.1434","urn:cite:hmt:msA.33v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.574","250th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033VN-0535@0.236,0.3627,0.2113,0.0743","urn:cite:hmt:msA.33v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.575","251st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033VN-0535@0.2337,0.4185,0.2197,0.1222","urn:cite:hmt:msA.33v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.576","252nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033VN-0535@0.2277,0.5309,0.2223,0.1204","urn:cite:hmt:msA.33v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.577","253rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033VN-0535@0.237,0.6456,0.5353,0.0949","urn:cite:hmt:msA.33v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.578","254th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033VN-0535@0.242,0.7049,0.6213,0.047","urn:cite:hmt:msA.33v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.579","255th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA033VN-0535@0.2407,0.7202,0.6203,0.097","urn:cite:hmt:msA.33v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.585","256th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034RN-0035@0.1504,0.0876,0.6292,0.0369","urn:cite:hmt:msA.34r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.586","257th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034RN-0035@0.1433,0.1126,0.6275,0.0347","urn:cite:hmt:msA.34r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.587","258th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034RN-0035@0.158,0.1257,0.6253,0.1542","urn:cite:hmt:msA.34r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.588","259th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034RN-0035@0.5553,0.2651,0.2273,0.1194","urn:cite:hmt:msA.34r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.589","260th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034RN-0035@0.1457,0.379,0.6293,0.3382","urn:cite:hmt:msA.34r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.590","261st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034RN-0035@0.156,0.7036,0.614,0.0255","urn:cite:hmt:msA.34r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.591","262st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034RN-0035@0.1533,0.7149,0.6277,0.0318","urn:cite:hmt:msA.34r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.592","263th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034RN-0035@0.157,0.7327,0.6153,0.0358","urn:cite:hmt:msA.34r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.593","264th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034RN-0035@0.1533,0.7494,0.6207,0.0295","urn:cite:hmt:msA.34r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.594","265th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034RN-0035@0.1547,0.7607,0.642,0.0616","urn:cite:hmt:msA.34r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.595","266th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034RN-0035@0.1497,0.8003,0.647,0.034","urn:cite:hmt:msA.34r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.596","267th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034RN-0035@0.161,0.8145,0.6277,0.028","urn:cite:hmt:msA.34r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.597","268th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034RN-0035@0.1617,0.8215,0.6173,0.0293","urn:cite:hmt:msA.34r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.598","269th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034RN-0035@0.158,0.835,0.64,0.0313","urn:cite:hmt:msA.34r"
"urn:cts:greekLit:tlg5026.msA.hmt:2.600","270th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.226,0.0876,0.64,0.03","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.601","271st main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.2337,0.1056,0.628,0.022","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.602","272nd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.24,0.1186,0.619,0.0255","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.603","273rd main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.2267,0.1347,0.635,0.033","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.604","274th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.2373,0.1534,0.641,0.0288","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.605","275th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.237,0.173,0.622,0.0218","urn:cite:hmt:msA.34v"
"urn:cts:greekLit:tlg5026.msA.hmt:2.606","276th main scholion of Iliad 2","urn:cite:hmt:vaimg.VA034VN-0536@0.221,0.183,0.2307,0.0571","urn:cite:hmt:msA.34v"
