Siglum	Sequence	URN	RV	Label	CodexURN
msA	382	urn:cite:hmt:msA.191v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 191v	urn:cite:hmt:codex.msA
msA	383	urn:cite:hmt:msA.192r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 192r	urn:cite:hmt:codex.msA
msA	384	urn:cite:hmt:msA.192v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 192v	urn:cite:hmt:codex.msA
msA	385	urn:cite:hmt:msA.193r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 193r	urn:cite:hmt:codex.msA
msA	386	urn:cite:hmt:msA.193v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 193v	urn:cite:hmt:codex.msA
msA	387	urn:cite:hmt:msA.194r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 194r	urn:cite:hmt:codex.msA
msA	388	urn:cite:hmt:msA.194v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 194v	urn:cite:hmt:codex.msA
msA	389	urn:cite:hmt:msA.195r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 195r	urn:cite:hmt:codex.msA
msA	390	urn:cite:hmt:msA.195v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 195v	urn:cite:hmt:codex.msA
msA	391	urn:cite:hmt:msA.196r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 196r	urn:cite:hmt:codex.msA
msA	392	urn:cite:hmt:msA.196v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 196v	urn:cite:hmt:codex.msA
msA	393	urn:cite:hmt:msA.197r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 197r	urn:cite:hmt:codex.msA
msA	394	urn:cite:hmt:msA.197v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 197v	urn:cite:hmt:codex.msA
msA	395	urn:cite:hmt:msA.198r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 198r	urn:cite:hmt:codex.msA
msA	396	urn:cite:hmt:msA.198v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 198v	urn:cite:hmt:codex.msA
msA	397	urn:cite:hmt:msA.199r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 199r	urn:cite:hmt:codex.msA
msA	398	urn:cite:hmt:msA.199v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 199v	urn:cite:hmt:codex.msA
msA	399	urn:cite:hmt:msA.200r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 200r	urn:cite:hmt:codex.msA
msA	400	urn:cite:hmt:msA.200v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 200v	urn:cite:hmt:codex.msA
msA	401	urn:cite:hmt:msA.201r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 201r	urn:cite:hmt:codex.msA
msA	402	urn:cite:hmt:msA.201v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 201v	urn:cite:hmt:codex.msA
msA	403	urn:cite:hmt:msA.202r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 202r	urn:cite:hmt:codex.msA
msA	404	urn:cite:hmt:msA.202v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 202v	urn:cite:hmt:codex.msA
msA	405	urn:cite:hmt:msA.203r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 203r	urn:cite:hmt:codex.msA
msA	406	urn:cite:hmt:msA.203v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 203v	urn:cite:hmt:codex.msA
msA	407	urn:cite:hmt:msA.204r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 204r	urn:cite:hmt:codex.msA
msA	408	urn:cite:hmt:msA.204v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 204v	urn:cite:hmt:codex.msA
msA	409	urn:cite:hmt:msA.205r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 205r	urn:cite:hmt:codex.msA
msA	410	urn:cite:hmt:msA.205v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 205v	urn:cite:hmt:codex.msA
msA	411	urn:cite:hmt:msA.206r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 206r	urn:cite:hmt:codex.msA
msA	412	urn:cite:hmt:msA.206v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 206v	urn:cite:hmt:codex.msA
msA	413	urn:cite:hmt:msA.207r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 207r	urn:cite:hmt:codex.msA
msA	414	urn:cite:hmt:msA.207v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 207v	urn:cite:hmt:codex.msA
msA	415	urn:cite:hmt:msA.208r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 208r	urn:cite:hmt:codex.msA
msA	416	urn:cite:hmt:msA.208v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 208v	urn:cite:hmt:codex.msA
msA	417	urn:cite:hmt:msA.209r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 209r	urn:cite:hmt:codex.msA
msA	418	urn:cite:hmt:msA.209v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 209v	urn:cite:hmt:codex.msA
msA	419	urn:cite:hmt:msA.210r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 210r	urn:cite:hmt:codex.msA
msA	420	urn:cite:hmt:msA.210v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 210v	urn:cite:hmt:codex.msA
msA	421	urn:cite:hmt:msA.211r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 211r	urn:cite:hmt:codex.msA
msA	422	urn:cite:hmt:msA.211v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 211v	urn:cite:hmt:codex.msA
msA	423	urn:cite:hmt:msA.212r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 212r	urn:cite:hmt:codex.msA
msA	424	urn:cite:hmt:msA.212v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 212v	urn:cite:hmt:codex.msA
msA	425	urn:cite:hmt:msA.213r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 213r	urn:cite:hmt:codex.msA
msA	426	urn:cite:hmt:msA.213v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 213v	urn:cite:hmt:codex.msA
msA	427	urn:cite:hmt:msA.214r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 214r	urn:cite:hmt:codex.msA
msA	428	urn:cite:hmt:msA.214v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 214v	urn:cite:hmt:codex.msA
msA	429	urn:cite:hmt:msA.215r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 215r	urn:cite:hmt:codex.msA
msA	430	urn:cite:hmt:msA.215v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 215v	urn:cite:hmt:codex.msA
msA	431	urn:cite:hmt:msA.216r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 216r	urn:cite:hmt:codex.msA
msA	432	urn:cite:hmt:msA.216v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 216v	urn:cite:hmt:codex.msA
msA	433	urn:cite:hmt:msA.217r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 217r	urn:cite:hmt:codex.msA
msA	434	urn:cite:hmt:msA.217v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 217v	urn:cite:hmt:codex.msA
msA	435	urn:cite:hmt:msA.218r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 218r	urn:cite:hmt:codex.msA
msA	436	urn:cite:hmt:msA.218v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 218v	urn:cite:hmt:codex.msA
msA	437	urn:cite:hmt:msA.219r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 219r	urn:cite:hmt:codex.msA
msA	438	urn:cite:hmt:msA.219v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 219v	urn:cite:hmt:codex.msA
msA	439	urn:cite:hmt:msA.220r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 220r	urn:cite:hmt:codex.msA
msA	440	urn:cite:hmt:msA.220v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 220v	urn:cite:hmt:codex.msA
msA	441	urn:cite:hmt:msA.221r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 221r	urn:cite:hmt:codex.msA
msA	442	urn:cite:hmt:msA.221v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 221v	urn:cite:hmt:codex.msA
msA	443	urn:cite:hmt:msA.222r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 222r	urn:cite:hmt:codex.msA
msA	444	urn:cite:hmt:msA.222v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 222v	urn:cite:hmt:codex.msA
msA	445	urn:cite:hmt:msA.223r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 223r	urn:cite:hmt:codex.msA
msA	446	urn:cite:hmt:msA.223v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 223v	urn:cite:hmt:codex.msA
msA	447	urn:cite:hmt:msA.224r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 224r	urn:cite:hmt:codex.msA
msA	448	urn:cite:hmt:msA.224v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 224v	urn:cite:hmt:codex.msA
msA	449	urn:cite:hmt:msA.225r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 225r	urn:cite:hmt:codex.msA
msA	450	urn:cite:hmt:msA.225v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 225v	urn:cite:hmt:codex.msA
msA	451	urn:cite:hmt:msA.226r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 226r	urn:cite:hmt:codex.msA
msA	452	urn:cite:hmt:msA.226v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 226v	urn:cite:hmt:codex.msA
msA	453	urn:cite:hmt:msA.227r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 227r	urn:cite:hmt:codex.msA
msA	454	urn:cite:hmt:msA.227v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 227v	urn:cite:hmt:codex.msA
msA	455	urn:cite:hmt:msA.228r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 228r	urn:cite:hmt:codex.msA
msA	456	urn:cite:hmt:msA.228v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 228v	urn:cite:hmt:codex.msA
msA	457	urn:cite:hmt:msA.229r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 229r	urn:cite:hmt:codex.msA
msA	458	urn:cite:hmt:msA.229v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 229v	urn:cite:hmt:codex.msA
msA	459	urn:cite:hmt:msA.230r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 230r	urn:cite:hmt:codex.msA
msA	460	urn:cite:hmt:msA.230v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 230v	urn:cite:hmt:codex.msA
msA	461	urn:cite:hmt:msA.231r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 231r	urn:cite:hmt:codex.msA
msA	462	urn:cite:hmt:msA.231v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 231v	urn:cite:hmt:codex.msA
msA	463	urn:cite:hmt:msA.232r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 232r	urn:cite:hmt:codex.msA
msA	464	urn:cite:hmt:msA.232v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 232v	urn:cite:hmt:codex.msA
msA	465	urn:cite:hmt:msA.233r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 233r	urn:cite:hmt:codex.msA
msA	466	urn:cite:hmt:msA.233v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 233v	urn:cite:hmt:codex.msA
msA	467	urn:cite:hmt:msA.234r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 234r	urn:cite:hmt:codex.msA
msA	468	urn:cite:hmt:msA.234v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 234v	urn:cite:hmt:codex.msA
msA	469	urn:cite:hmt:msA.235r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 235r	urn:cite:hmt:codex.msA
msA	470	urn:cite:hmt:msA.235v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 235v	urn:cite:hmt:codex.msA
msA	471	urn:cite:hmt:msA.236r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 236r	urn:cite:hmt:codex.msA
msA	472	urn:cite:hmt:msA.236v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 236v	urn:cite:hmt:codex.msA
msA	473	urn:cite:hmt:msA.237r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 237r	urn:cite:hmt:codex.msA
msA	474	urn:cite:hmt:msA.237v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 237v	urn:cite:hmt:codex.msA
msA	475	urn:cite:hmt:msA.238r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 238r	urn:cite:hmt:codex.msA
msA	476	urn:cite:hmt:msA.238v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 238v	urn:cite:hmt:codex.msA
msA	477	urn:cite:hmt:msA.239r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 239r	urn:cite:hmt:codex.msA
msA	478	urn:cite:hmt:msA.239v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 239v	urn:cite:hmt:codex.msA
msA	479	urn:cite:hmt:msA.240r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 240r	urn:cite:hmt:codex.msA
msA	480	urn:cite:hmt:msA.240v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 240v	urn:cite:hmt:codex.msA
msA	481	urn:cite:hmt:msA.241r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 241r	urn:cite:hmt:codex.msA
msA	482	urn:cite:hmt:msA.241v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 241v	urn:cite:hmt:codex.msA
msA	483	urn:cite:hmt:msA.242r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 242r	urn:cite:hmt:codex.msA
msA	484	urn:cite:hmt:msA.242v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 242v	urn:cite:hmt:codex.msA
msA	485	urn:cite:hmt:msA.243r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 243r	urn:cite:hmt:codex.msA
msA	486	urn:cite:hmt:msA.243v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 243v	urn:cite:hmt:codex.msA
msA	487	urn:cite:hmt:msA.244r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 244r	urn:cite:hmt:codex.msA
msA	488	urn:cite:hmt:msA.244v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 244v	urn:cite:hmt:codex.msA
msA	489	urn:cite:hmt:msA.245r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 245r	urn:cite:hmt:codex.msA
msA	490	urn:cite:hmt:msA.245v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 245v	urn:cite:hmt:codex.msA
msA	491	urn:cite:hmt:msA.246r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 246r	urn:cite:hmt:codex.msA
msA	492	urn:cite:hmt:msA.246v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 246v	urn:cite:hmt:codex.msA
msA	493	urn:cite:hmt:msA.247r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 247r	urn:cite:hmt:codex.msA
msA	494	urn:cite:hmt:msA.247v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 247v	urn:cite:hmt:codex.msA
msA	495	urn:cite:hmt:msA.248r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 248r	urn:cite:hmt:codex.msA
msA	496	urn:cite:hmt:msA.248v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 248v	urn:cite:hmt:codex.msA
msA	497	urn:cite:hmt:msA.249r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 249r	urn:cite:hmt:codex.msA
msA	498	urn:cite:hmt:msA.249v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 249v	urn:cite:hmt:codex.msA
msA	499	urn:cite:hmt:msA.250r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 250r	urn:cite:hmt:codex.msA
msA	500	urn:cite:hmt:msA.250v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 250v	urn:cite:hmt:codex.msA
msA	501	urn:cite:hmt:msA.251r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 251r	urn:cite:hmt:codex.msA
msA	502	urn:cite:hmt:msA.251v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 251v	urn:cite:hmt:codex.msA
msA	503	urn:cite:hmt:msA.252r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 252r	urn:cite:hmt:codex.msA
msA	504	urn:cite:hmt:msA.252v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 252v	urn:cite:hmt:codex.msA
msA	505	urn:cite:hmt:msA.253r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 253r	urn:cite:hmt:codex.msA
msA	506	urn:cite:hmt:msA.253v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 253v	urn:cite:hmt:codex.msA
msA	507	urn:cite:hmt:msA.254r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 254r	urn:cite:hmt:codex.msA
msA	508	urn:cite:hmt:msA.254v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 254v	urn:cite:hmt:codex.msA
msA	509	urn:cite:hmt:msA.255r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 255r	urn:cite:hmt:codex.msA
msA	510	urn:cite:hmt:msA.255v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 255v	urn:cite:hmt:codex.msA
msA	511	urn:cite:hmt:msA.256r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 256r	urn:cite:hmt:codex.msA
msA	512	urn:cite:hmt:msA.256v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 256v	urn:cite:hmt:codex.msA
msA	513	urn:cite:hmt:msA.257r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 257r	urn:cite:hmt:codex.msA
msA	514	urn:cite:hmt:msA.257v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 257v	urn:cite:hmt:codex.msA
msA	515	urn:cite:hmt:msA.258r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 258r	urn:cite:hmt:codex.msA
msA	516	urn:cite:hmt:msA.258v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 258v	urn:cite:hmt:codex.msA
msA	517	urn:cite:hmt:msA.259r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 259r	urn:cite:hmt:codex.msA
msA	518	urn:cite:hmt:msA.259v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 259v	urn:cite:hmt:codex.msA
msA	519	urn:cite:hmt:msA.260r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 260r	urn:cite:hmt:codex.msA
msA	520	urn:cite:hmt:msA.260v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 260v	urn:cite:hmt:codex.msA
msA	521	urn:cite:hmt:msA.261r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 261r	urn:cite:hmt:codex.msA
msA	522	urn:cite:hmt:msA.261v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 261v	urn:cite:hmt:codex.msA
msA	523	urn:cite:hmt:msA.262r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 262r	urn:cite:hmt:codex.msA
msA	524	urn:cite:hmt:msA.262v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 262v	urn:cite:hmt:codex.msA
msA	525	urn:cite:hmt:msA.263r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 263r	urn:cite:hmt:codex.msA
msA	526	urn:cite:hmt:msA.263v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 263v	urn:cite:hmt:codex.msA
msA	527	urn:cite:hmt:msA.264r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 264r	urn:cite:hmt:codex.msA
msA	528	urn:cite:hmt:msA.264v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 264v	urn:cite:hmt:codex.msA
msA	529	urn:cite:hmt:msA.265r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 265r	urn:cite:hmt:codex.msA
msA	530	urn:cite:hmt:msA.265v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 265v	urn:cite:hmt:codex.msA
msA	531	urn:cite:hmt:msA.266r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 266r	urn:cite:hmt:codex.msA
msA	532	urn:cite:hmt:msA.266v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 266v	urn:cite:hmt:codex.msA
msA	533	urn:cite:hmt:msA.267r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 267r	urn:cite:hmt:codex.msA
msA	534	urn:cite:hmt:msA.267v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 267v	urn:cite:hmt:codex.msA
msA	535	urn:cite:hmt:msA.268r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 268r	urn:cite:hmt:codex.msA
msA	536	urn:cite:hmt:msA.268v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 268v	urn:cite:hmt:codex.msA
msA	537	urn:cite:hmt:msA.269r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 269r	urn:cite:hmt:codex.msA
msA	538	urn:cite:hmt:msA.269v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 269v	urn:cite:hmt:codex.msA
msA	539	urn:cite:hmt:msA.270r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 270r	urn:cite:hmt:codex.msA
msA	540	urn:cite:hmt:msA.270v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 270v	urn:cite:hmt:codex.msA
msA	541	urn:cite:hmt:msA.271r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 271r	urn:cite:hmt:codex.msA
msA	542	urn:cite:hmt:msA.271v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 271v	urn:cite:hmt:codex.msA
msA	543	urn:cite:hmt:msA.272r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 272r	urn:cite:hmt:codex.msA
msA	544	urn:cite:hmt:msA.272v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 272v	urn:cite:hmt:codex.msA
msA	545	urn:cite:hmt:msA.273r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 273r	urn:cite:hmt:codex.msA
msA	546	urn:cite:hmt:msA.273v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 273v	urn:cite:hmt:codex.msA
msA	547	urn:cite:hmt:msA.274r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 274r	urn:cite:hmt:codex.msA
msA	548	urn:cite:hmt:msA.274v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 274v	urn:cite:hmt:codex.msA
msA	549	urn:cite:hmt:msA.275r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 275r	urn:cite:hmt:codex.msA
msA	550	urn:cite:hmt:msA.275v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 275v	urn:cite:hmt:codex.msA
msA	551	urn:cite:hmt:msA.276r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 276r	urn:cite:hmt:codex.msA
msA	552	urn:cite:hmt:msA.276v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 276v	urn:cite:hmt:codex.msA
msA	553	urn:cite:hmt:msA.277r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 277r	urn:cite:hmt:codex.msA
msA	554	urn:cite:hmt:msA.277v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 277v	urn:cite:hmt:codex.msA
msA	555	urn:cite:hmt:msA.278r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 278r	urn:cite:hmt:codex.msA
msA	556	urn:cite:hmt:msA.278v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 278v	urn:cite:hmt:codex.msA
msA	557	urn:cite:hmt:msA.279r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 279r	urn:cite:hmt:codex.msA
msA	558	urn:cite:hmt:msA.279v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 279v	urn:cite:hmt:codex.msA
msA	559	urn:cite:hmt:msA.280r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 280r	urn:cite:hmt:codex.msA
msA	560	urn:cite:hmt:msA.280v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 280v	urn:cite:hmt:codex.msA
msA	561	urn:cite:hmt:msA.281r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 281r	urn:cite:hmt:codex.msA
msA	562	urn:cite:hmt:msA.281v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 281v	urn:cite:hmt:codex.msA
msA	563	urn:cite:hmt:msA.282r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 282r	urn:cite:hmt:codex.msA
msA	564	urn:cite:hmt:msA.282v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 282v	urn:cite:hmt:codex.msA
msA	565	urn:cite:hmt:msA.283r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 283r	urn:cite:hmt:codex.msA
msA	566	urn:cite:hmt:msA.283v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 283v	urn:cite:hmt:codex.msA
msA	567	urn:cite:hmt:msA.284r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 284r	urn:cite:hmt:codex.msA
msA	568	urn:cite:hmt:msA.284v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 284v	urn:cite:hmt:codex.msA
msA	569	urn:cite:hmt:msA.285r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 285r	urn:cite:hmt:codex.msA
msA	570	urn:cite:hmt:msA.285v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 285v	urn:cite:hmt:codex.msA
msA	571	urn:cite:hmt:msA.286r	recto	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 286r	urn:cite:hmt:codex.msA
msA	572	urn:cite:hmt:msA.286v	verso	Marcianus Graecus Z. 454 (= 822) (Venetus A), folio 286v	urn:cite:hmt:codex.msA
